Experiment Repetition Index,"(0,KS)","(1,KS)","(2,KS)","(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,0.1555790814859942,0.014254147173685403,0.008729429624027087,0.32613812911465195,0.013287922232337556,0.00846862414494206
1,0.1495790814855924,0.015414714618877478,0.008038011778283732,0.3076839226932042,0.01315641363124705,0.0077825047895987345
2,0.15157908156723982,0.01642894784138673,0.009360170703217159,0.3258555094873433,0.014721359931716572,0.008949809446665175
3,0.1475790814935888,0.014457010802915553,0.00839227307362499,0.32613264192046987,0.012954376254374811,0.00786480265724558
4,0.15157908151304877,0.014660768670430447,0.008273256111650312,0.3246447040765348,0.01294182364045672,0.008012231679940862
5,0.1535790815902857,0.014141567644212644,0.007611760076378761,0.32559245441926093,0.012046327949213544,0.007208988334981741
6,0.1495790814855924,0.015347145534773838,0.008018735278001704,0.2959572651286364,0.012905266312657222,0.007735963397242985
7,0.14757908152327875,0.01533595395731334,0.00842081292826818,0.32538466493359314,0.012929161819459741,0.007879657989251823
8,0.1535790814910389,0.014227417054552549,0.008550188644348176,0.32613811196417186,0.01339838932685279,0.008321068507814748
9,0.15278954074281006,0.0141731724731672,0.007379872601111176,0.2981313353260798,0.012329619070517533,0.007229209651243344
10,0.1495790814862758,0.015219860667406306,0.008585007592367749,0.32613811512391994,0.013221272047469663,0.008123588901739549
11,0.15557910546498424,0.017892080201713963,0.009380439914841675,0.2995807328157941,0.015871033577300395,0.009236182918676795
12,0.1495790814856428,0.013611249726939507,0.007629477035860091,0.32105318761224744,0.011673772358789811,0.00732654481045609
13,0.15157910765325186,0.01392895111309394,0.007311115494352222,0.276307112143362,0.011986653242711108,0.007153998677728054
14,0.14957908148601504,0.014811251538026596,0.00827989706638892,0.32613778740860927,0.012106877964390682,0.007592087203167244
15,0.14757908181771673,0.014293795778555118,0.00771266654881637,0.2908688593416998,0.012053761788213331,0.007471247643857641
16,0.15557908188961786,0.013806961467232814,0.007385784333365926,0.3071442847196951,0.0126145085019729,0.007271305546833742
17,0.15157908148806878,0.015158202718953753,0.007945563715298167,0.3182168760682461,0.01325692758226728,0.00777580436699956
18,0.1575790814862046,0.015119444387662355,0.008042326785757689,0.3261114346169895,0.013131029816930847,0.0077526928228476705
19,0.14957908166954184,0.015259738064366311,0.008312152526357443,0.3252824088754252,0.013288206142246352,0.007802389522376277
20,0.14757912156564035,0.014578025647588743,0.008158555874294047,0.3121370218735068,0.013523094076418949,0.00797435021932023
21,0.14557908148558807,0.015328885278886257,0.00813199212288069,0.31121140252189955,0.013025716084762282,0.007844677586520778
22,0.14757908149744003,0.014780806200523739,0.0076314322153006,0.30434000963662655,0.012424289934897336,0.007375239049141032
23,0.15478954074280904,0.013981167315163589,0.007222293587780072,0.27673702549219636,0.012117216948385624,0.007126910757809565
24,0.1535790814857693,0.014122118505030343,0.008286445617959163,0.3261381111272303,0.012799265867165972,0.00788451806021762
25,0.1495790816624338,0.016109569470086054,0.008707889234275425,0.3172938648833721,0.013990156187017596,0.008414274419328821
26,0.14878954074281103,0.016267379637101544,0.008428895998543528,0.3139105699964636,0.013637230960256663,0.008063885675064294
27,0.1575790814856186,0.014868351575788774,0.00856287917705863,0.3251539008094581,0.012634451505752552,0.007799343657859455
28,0.14757908181771673,0.015618010132025677,0.008452374578707185,0.32493127795718363,0.012691401470869706,0.007858199437648943
29,0.15157908148806878,0.014106806897827881,0.007355537004033646,0.30935886490388326,0.012283238768197088,0.007185148554850143
30,0.1495791120828772,0.015955353982476324,0.00835286716717844,0.31267406949924426,0.013393226430698069,0.008018118146387665
31,0.14957908148795482,0.014796043801418732,0.008166173727574076,0.32528651128118624,0.012904512424772516,0.00782669428059244
32,0.14957908149956584,0.014533735353370398,0.00799429758656344,0.3251026440582156,0.012357848532006343,0.007535891301992935
33,0.15357908156961775,0.014367744904554414,0.007701821416282369,0.3176129473534557,0.012016799737636839,0.007333378645635445
34,0.14757908199033717,0.014459612265207169,0.007872381633680483,0.32554457909502466,0.012187545604199072,0.007411054339496315
35,0.12478954074280314,0.013172932356284668,0.006874821133732252,0.2141697518152082,0.01337498692564653,0.006952555872824278
36,0.14757908199033717,0.015822904777342876,0.008575159281506688,0.3229870680165259,0.013868363808220034,0.008254983485638509
37,0.1495790814856428,0.01354216592511065,0.008031355509840058,0.32541073529208514,0.012071901206914346,0.007500914616797574
38,0.14478954090811605,0.014544950829872437,0.00753586822583819,0.301198187720558,0.012114936972120051,0.0072792162089776935
39,0.15157908148642485,0.015187018898799972,0.008635387515087922,0.3260651661578504,0.012344177617168967,0.00787068227150764
40,0.14757908148761126,0.016301640975542646,0.009242561453523392,0.32611027446857327,0.014652376930620088,0.008879944299612443
41,0.15757908159387973,0.015616090459783665,0.008406180966476136,0.3026673128509979,0.013225647730508853,0.008141180461201492
42,0.15157908156723982,0.015485692702791844,0.008382867129275835,0.3242300419772737,0.013067880736856287,0.007964954257809582
43,0.15157908156623606,0.015076658813783023,0.008282083371552305,0.32613810913559693,0.011859438614673725,0.007618393328528279
44,0.14757908160557492,0.012928887219370667,0.008369072591808616,0.32569281374108217,0.012414519755325083,0.007921622836641398
45,0.1535790814885266,0.015621858088034901,0.008086488097666383,0.3018524009695409,0.013936129965482033,0.00796482418369341
46,0.1475790814935888,0.013501356369357597,0.007838057917006702,0.32613812967375466,0.011821342524788944,0.007384065647756459
47,0.15478954074280737,0.014894796382848295,0.007700269438151613,0.32118917118921614,0.01258652319144377,0.007395621331431483
