Experiment Repetition Index,"(0,KS)","(1,KS)","(2,KS)","(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,0.12134036930024256,0.022536783615796346,0.013046303420951368,0.20075022088038028,0.023259559436065218,0.010602744552208027
1,0.1200903692967753,0.02257911421897665,0.012610943081065,0.1885470442126871,0.01907216307666782,0.009733451854595149
2,0.11634036931012622,0.022416705715682203,0.013359100431539017,0.18584240215690376,0.02113567280700187,0.009065211914945677
3,0.12259036929936698,0.021555649688680106,0.012774760132629907,0.19486288209481356,0.021011911839664905,0.009817664864791263
4,0.11634036929592424,0.022050422548224344,0.012869682605571656,0.183706948715754,0.017307249440426966,0.00944051154604829
5,0.12384036929433802,0.02279801573856421,0.013277360842174445,0.19899080256591356,0.022770831581943547,0.009049693632862312
6,0.12009036929331512,0.023227920164755042,0.013125478097328327,0.18756924744499825,0.01886795836071048,0.009788176373475418
7,0.12134036929338325,0.0226650394025968,0.013140831548155953,0.19866446059095488,0.022770297521690696,0.010163288421817088
8,0.12009036929774831,0.023628875422017633,0.014113775579942185,0.18477005252661033,0.021593948890433867,0.009878174389987792
9,0.11884036929275485,0.02295848907209643,0.012571121395463784,0.1962494334597203,0.020082957018788768,0.010129473829036627
