Data Source,nData,percentageLHS,Lower Bound,Upper Bound,True Value,Repetition Index
gamma,500,0.9,0.004141067622061608,0.005560749920259482,0.005,0
gamma,500,0.9,0.003044651410253404,0.004790462666676629,0.005,1
gamma,500,0.9,0.003933597951333738,0.0053028958079611895,0.005,2
gamma,500,0.9,0.0037136816983840727,0.005047188435435106,0.005,3
gamma,500,0.9,0.0034201234554404247,0.005253444932045174,0.005,4
gamma,500,0.9,0.004111782930667886,0.00551640140384624,0.005,5
gamma,500,0.9,0.004210406396339866,0.006022558723923651,0.005,6
gamma,500,0.9,0.004174737610421852,0.006119566641769196,0.005,7
gamma,500,0.9,0.004103110810919298,0.0063579309065499075,0.005,8
gamma,500,0.9,0.004008507352079583,0.005666188814193301,0.005,9
gamma,500,0.9,0.0035185128244052616,0.005359300030884282,0.005,10
gamma,500,0.9,0.00445660065331051,0.008215568211103957,0.005,11
gamma,500,0.9,0.0034242664817877256,0.004697549392728178,0.005,12
gamma,500,0.9,0.003311216214137312,0.00515634357728325,0.005,13
gamma,500,0.9,0.0031673634421522483,0.00518144895617512,0.005,14
gamma,500,0.9,0.003633747626033789,0.005100665388462025,0.005,15
gamma,500,0.9,0.0032637042755301595,0.007285585442298932,0.005,16
gamma,500,0.9,0.0036727139865547504,0.005533601153002997,0.005,17
gamma,500,0.9,0.004003089165858786,0.005495630004569132,0.005,18
gamma,500,0.9,0.004686872676965555,0.0058125676505249866,0.005,19
gamma,500,0.9,0.003838199251554087,0.006015875026054349,0.005,20
gamma,500,0.9,0.0040226817084058975,0.012065587916313502,0.005,21
gamma,500,0.9,0.003004464058591962,0.0057930466728692885,0.005,22
gamma,500,0.9,0.003689698136447284,0.005567102326780551,0.005,23
gamma,500,0.9,0.0037865144954473797,0.005758153498050134,0.005,24
gamma,500,0.9,0.004080344469735249,0.0068425908831184585,0.005,25
gamma,500,0.9,0.003731938730133531,0.005674671203276283,0.005,26
gamma,500,0.9,0.003842124249787341,0.00578918481185634,0.005,27
gamma,500,0.9,0.0038128737488714298,0.0052612680071978495,0.005,28
gamma,500,0.9,0.004195215043458209,0.005379372684394446,0.005,29
gamma,500,0.9,0.003856039433947581,0.005641370884064568,0.005,30
gamma,500,0.9,0.0034967757985591595,0.005422369798862168,0.005,31
gamma,500,0.9,0.003254156610777635,0.00509332811092399,0.005,32
gamma,500,0.9,0.003633568818570963,0.0050988366519231915,0.005,33
gamma,500,0.9,0.003786437407687411,0.005098262304179382,0.005,34
gamma,500,0.9,0.004300420254807378,0.005468603741149753,0.005,35
gamma,500,0.9,0.0026985914177649548,0.005066330316702319,0.005,36
gamma,500,0.9,0.0034556474102852342,0.005228338819764086,0.005,37
gamma,500,0.9,0.003462761433814572,0.005340146779929676,0.005,38
gamma,500,0.9,0.003050580180791771,0.004945266609183403,0.005,39
gamma,500,0.9,0.0035206117191159034,0.005336968473411955,0.005,40
gamma,500,0.9,0.0035631164670907084,0.0054118668147236145,0.005,41
gamma,500,0.9,0.0034858722888254715,0.007079677106256996,0.005,42
gamma,500,0.9,0.0038084234205947387,0.0056471417124765964,0.005,43
gamma,500,0.9,0.004506026544858357,0.0060785188346514675,0.005,44
gamma,500,0.9,0.003269633483388414,0.004558338411323323,0.005,45
gamma,500,0.9,0.0037760723078586623,0.005134239732622248,0.005,46
gamma,500,0.9,0.004640551149005388,0.005904445086673802,0.005,47
gamma,500,0.9,0.004569228726724397,0.006019658095289598,0.005,48
gamma,500,0.9,0.0026787806322917797,0.004907303750723282,0.005,49
gamma,500,0.9,0.003557025587143053,0.005724383548014221,0.005,50
gamma,500,0.9,0.003604733566091494,0.005366987903487154,0.005,51
gamma,500,0.9,0.003292655741358117,0.00528246335778461,0.005,52
gamma,500,0.9,0.0038510369492925165,0.005792230857739279,0.005,53
gamma,500,0.9,0.004681992683749203,0.006195004652683223,0.005,54
gamma,500,0.9,0.004713802632440435,0.008151250873918171,0.005,55
gamma,500,0.9,0.0024119991686416746,0.004683643315779012,0.005,56
gamma,500,0.9,0.004141483942940026,0.0058320511019795155,0.005,57
gamma,500,0.9,0.0034945487991319,0.0050782989416626135,0.005,58
gamma,500,0.9,0.0037671942445578212,0.00506956602480878,0.005,59
gamma,500,0.9,0.004075132044434793,0.005830635223137895,0.005,60
gamma,500,0.9,0.002070152890067381,0.0045934998006621425,0.005,61
gamma,500,0.9,0.003012362642992812,0.005240013683223498,0.005,62
gamma,500,0.9,0.0035536533432066857,0.005353756093195025,0.005,63
gamma,500,0.9,0.00340605012259508,0.005212230307953338,0.005,64
gamma,500,0.9,0.003673120191325374,0.005785638442853743,0.005,65
gamma,500,0.9,0.003325689732589665,0.0049904168676304945,0.005,66
gamma,500,0.9,0.00473870102281008,0.006374747717973019,0.005,67
gamma,500,0.9,0.003710786664317726,0.005536922729486256,0.005,68
gamma,500,0.9,0.0032122995805281013,0.0046793814325234925,0.005,69
gamma,500,0.9,0.003699631844711807,0.006011232242301031,0.005,70
gamma,500,0.9,0.0031892182923817726,0.005276632521487254,0.005,71
gamma,500,0.9,0.004903368181565487,0.006557521511395337,0.005,72
gamma,500,0.9,0.0034040035737786033,0.005250909647239516,0.005,73
gamma,500,0.9,0.0030521078900538545,0.004460221097216726,0.005,74
gamma,500,0.9,0.0037731821946935928,0.005486917763693494,0.005,75
gamma,500,0.9,0.002520460554001065,0.005243616050491301,0.005,76
gamma,500,0.9,0.0034705557602763932,0.005229359472141929,0.005,77
gamma,500,0.9,0.0032412000167306057,0.0053608098593063685,0.005,78
gamma,500,0.9,0.004135633938629854,0.0054362274277770005,0.005,79
gamma,500,0.9,0.003817375202246979,0.004942652171321979,0.005,80
gamma,500,0.9,0.0034944950492368293,0.005568160284734708,0.005,81
gamma,500,0.9,0.0021595337214537175,0.004184311224517804,0.005,82
gamma,500,0.9,0.0029853091145090405,0.00417654821253912,0.005,83
gamma,500,0.9,0.0037346168021354514,0.0057334904700906235,0.005,84
gamma,500,0.9,0.003415371348520413,0.005615017090708194,0.005,85
gamma,500,0.9,0.0035651018956774994,0.005696502388353089,0.005,86
gamma,500,0.9,0.003317384068556806,0.005460930634350274,0.005,87
gamma,500,0.9,0.003932322689219124,0.0057725073380588176,0.005,88
gamma,500,0.9,0.0032161663433163314,0.005094913981477306,0.005,89
gamma,500,0.9,0.004233981634664055,0.005879263118427716,0.005,90
gamma,500,0.9,0.0034147370332693566,0.005335563179780997,0.005,91
gamma,500,0.9,0.0033498499638722587,0.005379133825867899,0.005,92
gamma,500,0.9,0.003090615829197401,0.00457799075424576,0.005,93
gamma,500,0.9,0.0035946166039073596,0.00464931674507715,0.005,94
gamma,500,0.9,0.004432531068505106,0.006245786569864975,0.005,95
gamma,500,0.9,0.003573744821262109,0.005568099282843336,0.005,96
gamma,500,0.9,0.004256800792301225,0.005486261122714641,0.005,97
gamma,500,0.9,0.0043471679004348845,0.006093669374097213,0.005,98
gamma,500,0.9,0.004679725594277308,0.00627763884985568,0.005,99
gamma,500,0.9,0.0030321485096817314,0.004602306033494539,0.005,100
gamma,500,0.9,0.0036777127467498925,0.005446646179374873,0.005,101
gamma,500,0.9,0.0042616836728440275,0.006456793475191412,0.005,102
gamma,500,0.9,0.003142112420004897,0.005445286709815447,0.005,103
gamma,500,0.9,0.003835079172911722,0.005805005238562018,0.005,104
gamma,500,0.9,0.0030707162631906882,0.004989010559914129,0.005,105
gamma,500,0.9,0.003999645288911091,0.005388146215391571,0.005,106
gamma,500,0.9,0.002919634734330486,0.004529266366696836,0.005,107
gamma,500,0.9,0.0036047622141185177,0.0054753433223008715,0.005,108
gamma,500,0.9,0.004175164039097717,0.0056103568366608625,0.005,109
gamma,500,0.9,0.003908436319251793,0.0054800983368794,0.005,110
gamma,500,0.9,0.003888316603324797,0.006045401184024161,0.005,111
gamma,500,0.9,0.002751351540627619,0.005176290742478819,0.005,112
gamma,500,0.9,0.004442579196940316,0.008043734235582413,0.005,113
gamma,500,0.9,0.003645735941566188,0.00582764246040609,0.005,114
gamma,500,0.9,0.0029614025551091445,0.004708441309972539,0.005,115
gamma,500,0.9,0.002997664498756619,0.00500172644190337,0.005,116
gamma,500,0.9,0.005092880488293131,0.007623788751916186,0.005,117
gamma,500,0.9,0.005092866628599429,0.006363099632720445,0.005,118
gamma,500,0.9,0.004041232559854056,0.005631904896443909,0.005,119
gamma,500,0.9,0.003930308848982828,0.00519890803569383,0.005,120
gamma,500,0.9,0.002899517288369071,0.00481368245819549,0.005,121
gamma,500,0.9,0.003795711107584318,0.0047759194730234555,0.005,122
gamma,500,0.9,0.0038936513331303837,0.005149838803059783,0.005,123
gamma,500,0.9,0.0036065887704082337,0.0048831282248148,0.005,124
