Experiment Repetition Index,"(0,KS)","(1,KS)","(2,KS)","(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,0.1327895407428082,0.01960287687006938,0.010294120161441806,0.22770502279599933,0.01900334520568956,0.010273867164275167
1,0.1207895407428039,0.017480189784228477,0.009200642753526311,0.20531561608117893,0.017955164886209348,0.00917352454547525
2,0.12078954074308726,0.019388396834424435,0.010188340422636706,0.22047735498058685,0.01974240515754949,0.010392911021648125
3,0.13078954074281018,0.01911370780059707,0.009939499681304914,0.2475435955780707,0.018168443694228494,0.009869506399855364
4,0.12678954075033688,0.01878952121389528,0.009827214050229051,0.21891789866089537,0.018617067906238897,0.009754262823285204
5,0.1187895407429982,0.017545652388763287,0.009162392505294215,0.23772673387772164,0.016836725362887543,0.009094075542813686
6,0.11478954074280229,0.0177719112253337,0.009259346719235027,0.19806265715182692,0.017884695687699632,0.009025218558927486
7,0.1387895407428641,0.018395403244004672,0.009685040400603166,0.26220030596451327,0.017792298106980662,0.009901241372178519
8,0.13278954074280624,0.01993275786009096,0.010351200510023048,0.236681170492779,0.018934774447116963,0.01023165511934995
9,0.10478954074284344,0.017473189062279692,0.009063218641301139,0.20121664032291758,0.01752730807100759,0.008752801523949057
10,0.13278954074280624,0.018444199417581082,0.009711615995664724,0.23535887896138438,0.018350646320275738,0.009951429671709797
11,0.10878954074282879,0.01888534647187316,0.010031894678856781,0.18811179875350226,0.02003852271338593,0.009868887809404715
12,0.12478954074280502,0.017364058410492253,0.009075462598651718,0.22074624843778173,0.017050874424622796,0.009118207781594357
13,0.120789540742804,0.016418927392027226,0.008610212533981592,0.1893204706492599,0.016925905541433785,0.008398421599508309
14,0.1287895407565256,0.01830972941725156,0.009577118004834151,0.24619861527088707,0.017401145438147036,0.009645957270414882
15,0.1187895407428041,0.01750292459404672,0.009118899949788505,0.1932605184375416,0.01750730262595101,0.008849361056638728
16,0.11878954074280464,0.015987472159320865,0.008463049952886981,0.20826752387041558,0.017405701720832716,0.00884709065983236
17,0.1227895407428057,0.017884304311204666,0.00942358966398497,0.2130376985802837,0.018360309467149703,0.009409892471890426
18,0.12078954074280242,0.01862818934115817,0.009738194706983078,0.23745580986819737,0.01795108368197367,0.009629024604937836
19,0.12078954074280242,0.018338436604701042,0.009581005135363191,0.23253949086471287,0.01791674824842101,0.009511002886411365
20,0.11678954074280472,0.018489777056432993,0.009699893403940367,0.20504514358459847,0.01861823146731989,0.00942792517805708
21,0.1227895407428048,0.017844481044663348,0.009371150473751855,0.20704283915216498,0.018051240458231296,0.009284315391860486
22,0.1187895407429982,0.016666436419475447,0.008761446924976756,0.20674287320356408,0.017283500413695047,0.00886268776027354
23,0.10878954075245255,0.016107382569876916,0.008443591793070967,0.19061648767031414,0.016927639405395368,0.008380025369025096
24,0.1347895407428135,0.01851000355919305,0.009685192290976717,0.2405506920879926,0.01831300820788784,0.009935728179776743
25,0.11278954074280431,0.018810500599899093,0.009955268882227326,0.2055965230042624,0.01914971844453474,0.009768249164493335
26,0.1187895407428041,0.017972925412039147,0.009527082445824276,0.2081339321687824,0.018395651880081923,0.009433760485214356
27,0.14957908149084298,0.0182592593799937,0.009606807070814564,0.26244361262202265,0.017599764469898468,0.009874931660927566
28,0.13078954074281018,0.018429827401587037,0.009668959685561617,0.22467864706637253,0.01796560340572315,0.009601165686951671
