Experiment Repetition Index,"(0,KS)","(1,KS)","(2,KS)","(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,0.08273601756046972,0.026115063982841677,0.014534732626104482,0.11123674527400176,0.026169630926731094,0.012792005322945065
1,0.08073601756318169,0.02227678503091834,0.012215125086028424,0.1083596820331391,0.022601645606697897,0.011051543327585095
2,0.08073601755514918,0.02441141695862875,0.013492416617858027,0.12028008339224895,0.02500536610873489,0.01236298527046376
3,0.08873601775841336,0.025379623945617626,0.013848226047342118,0.165032462320531,0.02768484913281636,0.013606967201027184
4,0.08273601756497113,0.024639648340614696,0.013532382035214074,0.10806458496401194,0.025000601811596197,0.012208361729806144
5,0.08273603732088246,0.021724230790128987,0.01226441749144349,0.17267121753600648,0.026068761838811585,0.01271460672094679
6,0.0727360175719024,0.022066405597429287,0.01217828717700638,0.0948392199719819,0.02148444070962575,0.010198466917464557
7,0.0987360177345376,0.025180090941076424,0.01381940809147903,0.17770619452282768,0.02914165095121643,0.014302845701169175
8,0.08073601756173397,0.025326699669020455,0.0139194917561961,0.13681124767713107,0.027059261870544714,0.013335628258915645
9,0.08473601778796507,0.021472835853482374,0.011989034659437209,0.10841720195134594,0.02258030785123698,0.010994205790740385
10,0.0867360345589241,0.025966729770602187,0.014115653809901029,0.14125651728440486,0.02659033107565169,0.013038082077379394
11,0.07073601764925576,0.021243892884215323,0.011873399931984956,0.09037742094768245,0.020223592333400073,0.00914330688764965
12,0.07873601759232154,0.025103690092278013,0.013426626428373742,0.11224323515636003,0.024447976633663437,0.011914032234266772
13,0.06873601756019453,0.021825723982403542,0.011842334153172034,0.07941195750382105,0.018804115637371433,0.009289191328234216
14,0.09073605109911784,0.02612780784249935,0.014412419383452347,0.1476865814276082,0.027206964793791314,0.013348431367363599
15,0.07273601756984252,0.023389873170436535,0.012854603567518216,0.07723470321017137,0.01876363108854812,0.009371296734894676
16,0.08673602227759976,0.021621319338619403,0.01175893590319777,0.11730339216353614,0.022863546508905132,0.011103866383965124
17,0.07673601756128204,0.02214987564104098,0.01211986198209511,0.12201707645494626,0.023979077360058717,0.011720998006836814
18,0.08873601756420042,0.02178619071244419,0.012140228612362856,0.16085118294124717,0.02623400660392857,0.012873242478296732
19,0.08273603732088246,0.02353143361990992,0.01307456308762199,0.16659585910290203,0.02551364897910528,0.012526641469651306
20,0.06873601756019453,0.021872707447925643,0.012062739240562528,0.11705613116454236,0.023325495249707225,0.011406958380860964
21,0.07873601756638256,0.022957488444063586,0.01267641137069816,0.10614475051170194,0.023346942758344202,0.0113672193164183
22,0.07473601763736114,0.021314558702973673,0.011763363590513413,0.11352807691687399,0.02250349332107877,0.011007043086780842
23,0.07473601756894391,0.021688603005193593,0.01179805387449314,0.08368292668428895,0.01977908329166028,0.009581696793463325
