Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,6.644501972259398,4.816374029009337,4.529982247734257
1,6.235978144590494,4.520523100446587,4.24263362199992
2,7.755318227432684,5.6424022137321606,5.323115133628312
3,6.5440294868199675,4.728628023492494,4.44390022953513
4,6.269844900125757,4.5821861129317405,4.3279073368519
5,5.463424763768687,3.9538377500104898,3.71130124115449
6,7.394179975598881,5.3834884979944695,5.073252491729616
7,5.611848138962448,4.116711816143789,3.8818192828787117
8,5.798036628335678,4.265940322080982,4.028004728295057
9,5.7517061170691335,4.161966545952271,3.906540929759374
10,5.839385032159076,4.284961356853736,4.047435998803859
11,6.146532379078394,4.547211257395299,4.3052727870948
12,7.663091065710999,5.5668899477551905,5.250234366123986
13,7.448570477897206,5.435485927574513,5.13798802058274
14,7.578465553678539,5.514939861978356,5.204106678505019
15,5.798521732329804,4.214174360798538,3.9652780216173906
16,6.307968905756759,4.531133688589454,4.24837056511502
17,5.94946165484073,4.369273653725601,4.1268570595645855
18,5.612602658881837,4.018797410769578,3.7596169028363677
19,7.226198500217164,5.287802999350372,4.990705439831835
20,6.784122687847677,4.957190137862671,4.67894912789947
21,5.762951430235524,4.234332153610015,3.996841106773556
22,5.675622512000116,4.158704568184342,3.9188667258401795
23,9.0714170161447,6.592037273064722,6.22242361151771
24,6.767504633901398,4.928625311502623,4.647193648259469
25,5.828026035300677,4.199806438252328,3.942249953848906
26,5.814152256720822,4.2399938299474424,3.9963156195362464
27,4.83291942374785,3.5400137044317663,3.3336073026487707
28,5.804532165004476,4.265986122049084,4.032925685093076
29,7.253755613452454,5.252281125889533,4.939553540572538
30,6.193438103204064,4.48159891166128,4.210056521333561
31,6.767544552039486,4.924430495422392,4.641567658978621
32,8.822814170964577,6.392813174863839,6.026784849347824
33,5.596253852905843,4.07070422743592,3.833151934279089
34,4.985140739769166,3.6675859994038573,3.4583276307738826
35,7.280016523101395,5.321231177294791,5.024463714744714
36,6.206123236150729,4.502194406044241,4.232474790457186
37,9.949413930624164,7.161338829364336,6.74301091615938
38,8.85121029077054,6.413711598339714,6.048716066893997
39,6.954078411934985,5.044487281068351,4.751593544179979
40,7.818762213218277,5.686310433856668,5.362290161582877
41,6.501347664357139,4.7281838737370565,4.452487994390847
42,7.996874470577864,5.837219414054769,5.514878484300855
43,5.256270752715821,3.8568683841917393,3.640148233388366
44,6.718909611200411,4.878664111529158,4.587031158983825
45,8.49276854617289,6.156577302195333,5.75832831077695
46,6.360867070469077,4.627975497232096,4.3595459087996264
47,7.693544623333583,5.642300193646396,5.334053793425621
48,5.590525719065139,4.090929097425753,3.858729517855755
49,6.6362220777242715,4.833780648218211,4.5536903862419
50,6.633443310505205,4.818782473398764,4.535295286160067
51,6.392344019139303,4.673637318582388,4.412008015102808
52,6.224603065175682,4.520510562945782,4.256062242773655
53,7.112651832556182,5.1879816532857905,4.8943835421908
54,5.027218210953264,3.6749728964126405,3.4579574033792007
55,7.767787325013947,5.709809660458646,5.40061473147091
56,6.118230995594969,4.390366062216446,4.111540219400569
57,6.700000014640648,4.886085396187596,4.605309942812683
58,4.678954127276467,3.3820440828564546,3.1749535118345436
59,5.8215979461629646,4.19187251972509,3.931487089517402
60,6.455682997214346,4.690088900127883,4.411976234229928
61,5.800473128970584,4.203049511191568,3.9494946536222755
62,7.270336064015536,5.2373369744634815,4.92054830765535
63,8.957130990693862,6.503673302285927,6.137983803420646
64,6.749328444573697,4.937026269745437,4.661632555257773
65,6.654997110384037,4.874394650977347,4.604580198361207
66,7.070653266653106,5.1359104636354544,4.8402906642242325
67,8.1328063684125,5.995124100604847,5.677133194255326
68,7.774351305617049,5.606268242833465,5.269056673014427
69,6.306468794232945,4.594717306164671,4.331962966101748
70,5.8777062145292485,4.313071024435213,4.069998923184226
71,7.334754627550005,5.305962680366493,4.992115719909597
72,7.419709750340003,5.432221762499668,5.120617126789233
73,8.293791875642842,5.975660360091393,5.615736699942339
74,9.346037280522491,6.7418877843303004,6.350245046467366
75,7.643679421543149,5.554455449105136,5.236524931339529
76,6.96588136644503,5.02847906845736,4.724059576603217
77,7.859394346011422,5.717344208149948,5.395828739791648
78,5.167623400361769,3.747205252018334,3.5214232002949575
79,6.010186395106748,4.3536733584909975,4.093135484624687
80,7.176344430313346,5.215749141894466,4.917819222946555
81,6.521617373446473,4.752598219290311,4.480136778407397
82,6.158709638012914,4.4223821264366645,4.127476227333493
83,5.849321097958367,4.232871630536014,3.9816178238509705
84,6.3295012036367275,4.605155716605445,4.3368840750002295
85,6.906324967437006,4.984313314476871,4.679551040683973
86,5.68648743600331,4.166652218919005,3.9320999962137932
87,7.38260825107934,5.3772983086235815,5.073889572612108
88,6.602159750034519,4.79603740379355,4.514633966111603
89,6.659958867206887,4.862125528083316,4.589168897988042
90,6.426421029767324,4.71983237354518,4.458728862563503
91,5.197448459830538,3.763002887831399,3.5337847114270247
92,5.125606622689452,3.7163773847308805,3.484630386748468
93,5.601407294252966,4.068378749715235,3.7959456616927887
94,6.9992819819874725,5.095792746018567,4.8088692398408295
95,6.6851577976135665,4.877628975742679,4.5936612008148545
96,7.580502401303065,5.525502288845374,5.216805607185902
97,6.379645543851673,4.617659229646174,4.338947579709156
98,6.693303524908281,4.884428955172297,4.6052001285995114
99,5.583218740125284,4.109863690445662,3.8795005489658405
100,9.40259868464938,6.794740870566063,6.4047045391656585
101,7.511634385748822,5.466959915591753,5.156333704438027
102,5.741118708122675,4.178910539647783,3.9290326219763165
103,6.725775661618872,4.839592771600051,4.546657351605971
104,8.098720263692885,5.903293022458259,5.572715353177873
105,6.601366929523355,4.808977663535158,4.525661874451135
106,6.957065555053823,5.0609755382348895,4.767485636861103
107,5.685313192894946,4.123232407243066,3.8749399499446344
108,7.258236191984131,5.281065013159212,4.9830380716553595
109,7.089794322216473,5.181818072889168,4.893752893714897
110,4.353571216680075,3.094533750348283,2.8867405240592543
111,6.206334743486831,4.514563333167617,4.248508629806777
112,7.473450417161066,5.4373036370874726,5.124046621888281
113,7.539912911603178,5.516575336120079,5.211163771000038
114,5.461135561676086,3.9696706063710305,3.733660435420087
115,7.778482487238071,5.629102758613536,5.304379017751666
116,5.78644099894657,4.2059160869737795,3.953846209104168
117,8.394771164989427,6.151374425015959,5.816158334702962
118,6.20245275390061,4.567166338045498,4.313581271730018
119,5.750541008182379,4.194325603279116,3.951942138803398
120,6.666441017334563,4.817544291013275,4.526272982451642
121,5.984297438173783,4.347805101619704,4.093936481078304
122,6.792322805235127,4.8644362060137105,4.5575721964603835
123,5.209550436053696,3.7910560057303124,3.5657329756510445
124,7.312144802621314,5.293653660057254,4.982614126365556
125,6.533578879418352,4.765295485233596,4.493363999949268
126,5.567437395894231,4.0794999844315285,3.8469496206046077
127,5.50125799335434,4.007943069531691,3.7700877754047175
128,7.071195895212238,5.158479129218243,4.869965163746883
129,6.413559044369374,4.705594753861868,4.445176441861706
130,5.556016508375446,4.010457397717935,3.765614395089125
131,6.24464214690994,4.572080985838953,4.316114217962093
132,6.357044961479109,4.625977288376125,4.354556663842843
133,6.871478887149252,5.024985267277938,4.744911905266305
134,6.86830947456016,4.9967212986332905,4.710204364109393
135,5.81396320124318,4.23728193787856,3.991459012874048
136,8.111752464852174,5.8870532870937335,5.5487124269698995
137,8.31596818927006,6.030125034503485,5.683285676715018
138,6.220766032221978,4.482746166752182,4.20991155793061
139,7.08033347780887,5.148986435716476,4.855751150333522
140,7.104254532899791,5.143752222014891,4.838625613954196
141,5.670274430268886,4.110513875370405,3.8648832155945714
142,6.667581271988621,4.853994282488989,4.571595878863336
143,6.4918815866694874,4.71206950659783,4.435794471516994
144,4.893262200533927,3.6062141885008856,3.402665729005425
145,6.826428469802805,4.968396611443888,4.682848084872773
146,6.197960990555572,4.4326848737942095,4.147594225496451
147,5.825269160637037,4.2090655550306835,3.9485846477116135
148,5.745297218690833,4.194417482736833,3.949997361704025
149,5.79213127642304,4.215733194821073,3.9648311977369044
150,7.779510974653869,5.651911303286322,5.325708187259682
151,6.126428269470997,4.48556959765031,4.237907654236588
152,7.040055105532444,5.075203303528975,4.76884286154551
153,5.5613692495519675,4.077743985963511,3.8451544793736137
154,9.595666361554088,6.939422372820072,6.5397292486068395
155,5.880871928694401,4.2953576804688485,4.050225747895926
156,5.537577328730449,4.02592516489131,3.7882393123419744
157,5.80108837619826,4.217241739983219,3.9671014033744276
158,5.293213883133627,3.828436668730448,3.591563796918357
159,6.029125527889827,4.389661345678105,4.131075789772943
160,6.123749480546429,4.426504943447741,4.1569669314625495
161,6.673906759749917,4.874912133829057,4.5977626433903875
162,6.76112330336743,4.855604294249842,4.555748431844892
163,5.590214025175497,4.098835895005232,3.865315649658908
164,5.741225292960761,4.186557920495643,3.9428569892078142
165,7.9464465560653235,5.76465692068091,5.432596902836505
166,6.120916003371061,4.424115647302918,4.1562441899928135
167,5.233087120245589,3.774835573874102,3.537802582559322
168,5.227892296277567,3.846863619429267,3.6291530535944596
169,5.83165843686173,4.255661843193142,4.0102357788601175
170,8.837002967099785,6.398176800895911,6.033600548491492
171,7.424910613482602,5.377027816004086,5.064689379105955
172,5.266747040872863,3.8624537098204943,3.643871665566879
173,6.910035473753459,4.979259648331994,4.676765403893111
174,6.002283804761305,4.343803099882047,4.086805981641678
175,7.39815560365639,5.414456910172788,5.115676683770673
176,7.503872647326214,5.439831099503133,5.12228316638085
177,5.523035255224745,4.068283342394214,3.847664054686831
178,6.635481159226172,4.811370843616929,4.530415089854781
179,6.619788028725926,4.793705026032422,4.50444733335595
180,6.752209258727168,4.9133708412259285,4.625912853230746
181,7.79317003625173,5.64191545217489,5.313418526035793
182,6.463520529268372,4.671627646009336,4.38775554514326
183,6.383355095146691,4.666313770176492,4.404778203918953
184,6.0908176041509625,4.345657204921615,4.064631242640431
185,6.189119917797818,4.4634852648185275,4.1928465947944655
186,7.21936141984293,5.221450803484908,4.909346106740472
187,7.664540127667688,5.55318653861143,5.223573642701716
188,5.92081379488908,4.315166082443614,4.058789009637071
189,6.201245264408348,4.584705429662936,4.335436766997052
190,5.680591401395029,4.199842997629615,3.9726571554175343
191,6.041712413137658,4.370108665010573,4.104588411495891
192,5.991795915643148,4.367800939674095,4.119282852994763
193,5.210546547848387,3.792014554376266,3.5671222519610244
194,6.311231061338453,4.669726483217503,4.418210037421655
195,6.641694547665979,4.823292547724707,4.545505566716081
196,6.521627260989915,4.780771191411278,4.515765236353316
197,6.233983695507562,4.602504163220294,4.3531121316456565
198,6.6021118466057445,4.825427835043045,4.553976004336619
199,6.057062203553777,4.4022483818501295,4.144400513880025
