Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,89.96314176254536,62.951957510961805,58.83806846616018
1,74.18714046322155,52.197602319740255,48.93020273020276
2,36.5105497702963,25.894987610420024,24.239743585967773
3,34.48097450622233,24.480733650317674,22.93638996174675
4,87.96705249009054,61.603517088351786,57.675075302140584
5,68.834317591316,48.361786347214725,45.294896976705346
6,69.61485095891916,49.09977886002427,46.052526009877056
7,36.235174005890784,25.650439809481412,23.99198346243099
8,74.18091545274511,52.12506452490002,48.84385235401755
9,216.41027879606662,149.88726792881033,138.39570445478017
10,61.664855158823286,43.42237325076005,40.70175296054896
11,405.3363859360947,235.53156377416389,210.84054003174492
12,110.32845274637772,77.03790193109363,72.05773383568481
13,55.962838177962155,39.401881932095506,36.87390150980872
14,55.112435921694214,38.79889928755037,36.23148744280147
15,65.34021628158399,46.00361964319322,43.12142113631727
16,89.88068481854894,62.99252530499446,58.970535830367936
17,43.46153985054434,30.67894738611882,28.648604426245196
18,103.94057714684375,72.69431872977341,68.03738202273898
19,92.19001149564886,64.64093724111785,60.54296993266303
20,68.50404323681286,48.22163424441425,45.18388871792223
21,98.20878326830466,68.71870426210772,64.30941146977466
22,60.88354855843184,42.894008660170584,40.191652566066495
23,174.85999610951274,121.52871552123318,113.30636185517821
24,72.51006207683412,50.877737941905174,47.511648255707804
25,41.389063153966134,29.386314215704118,27.54149453316751
26,142.28552016181163,99.11155864915779,92.66109421266907
27,42.188695610259,29.96616320688814,28.139340389882612
28,136.26962873013287,95.02997946595849,88.84272563093091
29,57.25888494993009,40.2979925106262,37.677903809578964
30,87.16279361456606,61.11044427311273,57.21733212774586
31,270.2266963695301,186.47939350676955,170.89322416377183
32,41.3324803129204,29.22810680891653,27.31206032945407
33,45.41501759640711,32.096831843065345,30.047605704764216
34,86.77892357218974,60.84787090938613,56.97985444359395
35,1160.9392850558368,616.6010230120244,559.7618903287521
36,37.08346065390741,26.33948256302937,24.67307987475303
37,124.13736883499742,86.51141904381372,80.27835573659951
38,55.090751307251075,38.85672585513734,36.39416618516754
39,45.72796043235464,32.41798204969774,30.412241988732525
40,87.36005779451125,61.23466133140565,57.33390639941111
