Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,94.20166656953546,64.18950421279553,59.28786041677188
1,76.04667263350163,53.62411004362116,50.48338636349026
2,34.13177423862099,25.330781121710594,24.14401505435884
3,32.51637351436779,23.97019808748172,22.817498513290428
4,90.8366494241584,63.42276614768297,59.45418635615867
5,69.98267742017515,49.4601462955618,46.61491511810104
6,71.12738878584489,50.37198587723113,47.461703626430065
7,32.967584489973234,24.510189279574224,23.39149951265991
8,76.66698513677122,53.68518684076402,50.29010213838454
9,227.16957642480645,151.60575726215467,139.22015998917607
10,63.30876977430765,44.59554874255821,41.98211990428598
11,430.6735449774326,233.68464982622123,213.95311542008085
12,113.58698020531082,79.19414125453056,74.40659439879263
13,54.94017214766277,39.484286414167926,37.37349991787766
14,52.257090034319,38.03273492509627,36.12934778876376
15,66.7368756873199,47.166708253483435,44.39634044353916
16,91.86429269946913,64.57695703832565,60.792101465998414
17,40.97290129056473,30.027203228704536,28.540730175159506
18,108.03104851637147,74.74047672644848,69.39309739585258
19,94.83419579477835,66.48182850383104,62.55849537548137
20,69.35308055942843,49.23183003869849,46.46141877865222
21,101.18648888897978,70.66315001519763,66.37937011164226
22,60.58823402823022,43.42412738841786,41.06732362913783
23,183.1946526652396,124.79737755767223,115.46581680446542
24,70.07143739368868,50.43717278072337,47.73663637511045
25,40.625653769340836,29.55284416390903,28.040489941409685
26,147.4816699465312,102.14691181047196,95.77799196991707
27,42.43995298550935,30.505606473612776,28.870123592335062
28,139.1202843345289,97.32104579959626,91.51787675776629
29,54.416332854728665,39.53957740377223,37.545996198353436
30,88.81994264183996,62.602449652898805,58.96012489992945
31,284.6577008170362,189.00160154719669,173.42751781718044
32,37.94814973663402,28.107861730280774,26.8029632572986
33,43.16494541610472,31.529630551780706,29.953017096505413
34,89.6212317711386,62.61640708363598,58.468059607564655
35,1236.1980832521717,636.0974022853409,520.547085505608
36,35.49773063658943,26.065676803693172,24.789791203566956
37,130.28472941741478,88.09564506828204,81.24372629426927
38,53.619448807663815,38.74207827644943,36.720379826143784
39,45.253240617676575,32.70888563332679,31.00426224046982
40,89.3641040770301,62.79110652251687,59.134090886803214
41,242.43180870543648,145.23379576017965,132.49427496671944
42,298.9647719355501,172.5652077648229,157.57041101756442
43,36.32586673811291,26.829431852578104,25.551064239632037
44,31.008771605757346,23.15897186545066,22.112817151578525
45,125.32244951942994,86.09774933287804,79.92512374485712
46,52.325951557736765,37.666423260901084,35.659213069546155
47,99.60848764996433,69.93394833959319,65.84063088154679
48,58.945332550636714,41.672253000010926,39.26748350895858
49,76.76510939965628,54.34947126669564,51.25501539842556
50,82.88417632559913,58.71268188286736,55.37749253951898
51,55.83563292941901,40.05774818648016,37.89076743380631
52,36.02033622408082,26.85003117506733,25.6385134050947
53,100.48348983003743,69.61617225169198,64.63624463910966
54,57.13946579090617,40.897022818771276,38.65478791106318
55,64.00640537947179,46.25786033158404,43.85110297203275
56,67.66637717132929,48.19346687959488,45.53131082588793
57,39.93495460953035,29.23557649005168,27.80351742261077
58,88.47903526690672,61.30684258288571,57.078336770125404
59,99.2463364418743,70.26564177087883,66.28029406396402
60,66.83325137196644,47.90217339603918,45.29639725897578
61,49.65761182485794,35.94601719296652,34.0816592798637
62,73.53824609958403,52.59133583421156,49.73269119449088
63,50.064257953311255,36.41300161592764,34.56543417332743
64,69.29348989800701,49.15793676766427,46.389267522375775
65,611.1069157948671,335.3653453796569,306.63722600125516
66,51.8257836462528,37.21379363159417,35.21326050807751
67,56.161660242821895,40.57559470281534,38.450849139537986
68,174.0852310592875,104.22110837581253,95.25592443390244
69,130.834773154385,85.45444414570294,78.42666021827344
70,745.0542006373994,393.1150397061133,360.87011402321525
71,166.8799035509898,103.5927092950468,95.05476489102756
72,139.33673379770266,93.61900555692031,86.14692567132931
73,39.20594119080838,28.459611165444734,27.00140503011746
74,70.65969721966118,49.800104765386735,46.90077615088477
75,45.458875168020505,33.104617918531936,31.434681633789967
76,65.93422505254006,46.5546915392583,43.80314110975603
77,133.5349877400975,91.72180176371054,85.0266210920362
78,186.50731633045365,128.39600346382667,119.87397692987653
79,56.190366922376455,40.38237129588924,38.20772072232667
80,102.79773727953096,72.43031679883764,68.2229962967256
81,187.10572315043487,126.58588224976945,116.67622337109927
82,57.94273708545286,41.424707700935926,39.16993615940174
83,136.25481011089505,92.89082312000187,85.82380511168151
84,88.98867403295961,62.222257788024194,58.41149741138264
85,18.846673901582534,14.428919101269852,13.879389771029535
86,143.49176046628497,95.68117384172479,87.91212685790691
87,322.71639141626895,204.4267268227601,186.50770703945665
88,138.09427427236406,95.13673269416984,88.52229761458264
89,76.36561702203471,53.991597924278466,50.91391163389629
90,48.63757864446734,35.14517784825442,33.29426703908533
91,55.30951896085615,39.3742226837894,37.17275267660301
92,71.86529309109808,50.768976254632754,47.811025434659356
93,40.12169848644397,29.316397617272788,27.86190189714452
94,79.62697644609997,55.4471513681556,51.72062653591938
95,178.40210189369265,118.36116012682282,108.94779872595288
96,170.8308997835772,109.93196769535518,100.41764036221896
97,96.9698724742849,68.78811812635925,64.91951784370002
98,33.337302860823854,24.752003528426393,23.591134735402125
99,53.506332727162984,38.673638870556175,36.65510669423857
100,116.11703514725141,79.7755179447773,73.81358190559723
101,86.55601227650959,60.43968622822861,56.484579597097955
102,768.9529442337393,397.04105612498563,365.0768168635783
103,81.35011115261722,57.19215712365563,53.82902176351456
104,97.83756728365987,69.21909650324469,65.30884471520017
105,321.6551130685088,186.4335533338097,170.2843173822145
106,42.4927508191537,30.9084574399593,29.332076638619014
107,97.04499379881226,68.64206584723144,64.73820157549649
108,158.5982365690075,107.41006737477363,99.10200314845486
109,45.218677949952195,32.604205215721365,30.88818394609924
110,145.2312110346175,90.8919745431499,83.30263620992501
111,32.87515365494274,24.29243168202933,23.1364244667222
112,63.110253537061524,45.133767814999615,42.66525959795845
113,121.99846911621002,84.97705290594043,79.49538188252693
114,104.74880735106032,74.01015073465598,69.78550541483193
115,90.88098481285377,63.73203014320427,59.91376021623428
116,113.85073993900451,79.66102535687838,74.87311806341833
117,138.46237084473614,97.03786341264419,91.29870199033982
118,61.58059922055192,43.86075357307263,41.361090226212056
119,29.171210443106943,21.500727679962587,20.469206455926106
120,90.17451342118557,62.96138686578227,58.98488171473859
121,59.54965925801838,42.539505877032084,40.21130138357092
122,302.4367230221613,189.08518045593433,172.38331985307656
123,105.43960687620711,73.41605206481468,68.5274756097173
124,29.70420255576341,22.100927380621634,21.074785673591627
125,70.05631020134685,49.68902428288049,46.898953473355235
126,41.559527794534404,30.084226845169823,28.507904743574702
127,127.42661570487526,81.55928715835157,74.79403088885475
128,66.24948525261806,47.08988889607059,44.43911061208994
129,62.57182162308381,44.36338046759124,41.813972696409344
130,69.8946950678897,49.44001287348471,46.58877336838105
131,163.65564154872212,111.39916260926611,102.92951861625306
132,48.78797043925151,34.81702975801464,32.90313534105586
133,60.21545062360617,43.433113937513056,41.139595614204424
134,44.215316538802185,31.968263701829013,30.301261072187565
135,108.55309454707321,75.98610919079402,71.48920211988737
136,223.72636562004396,151.28692016980534,139.46645141172957
137,58.90126994075162,42.58650308684919,40.35920732285453
138,90.02526792051378,63.99720287642875,60.4076001104277
139,105.36362329176998,74.61320302519955,70.37441078305463
140,2535.9601672672998,1291.0057387693373,801.5614047968097
141,99.72696137233059,70.47584091355338,66.43810855088812
142,98.13269849771854,68.58944843984295,64.38552369832156
143,93.02360162430153,63.43849623945465,58.45755000895265
144,437.1373601230757,253.06278321504658,231.50034485913216
145,147.40194592660976,100.54645362354276,92.9615708542039
146,239.56588552313758,147.46205682091417,134.71323529033356
147,266.0883533299285,149.46261214237126,136.782526494546
148,147.444564075348,92.14348888705004,84.52597618681119
149,107.63976833764978,74.8490418834995,70.14904624165356
150,51.664604890013834,37.601415529206115,35.690270153038284
151,71.60768031039518,50.44617373194984,47.428229173115206
152,237.18623879479173,160.13190207680924,147.56161846743186
153,75.44958906638387,53.59873850226432,50.595298338784566
154,97.61033625299271,69.67181766521095,65.85848722815034
155,632.072119532719,336.9139305586176,308.4847641922388
156,130.68275337760173,90.73167261447054,85.13166712273022
157,53.832554552708416,38.61118093348781,36.534030690931544
158,102.61784600396177,71.86729018458381,67.42198661317838
159,80.95828270425838,56.66206572956489,52.9314402805517
160,57.34886304833159,40.93978841706997,38.69315693979142
161,143.21431516385556,97.11485380181054,89.62862927127405
162,123.47197223427986,85.26707707502857,79.19529476768503
163,45.67119316237314,32.77315206317188,30.9925198779995
164,129.62260123818373,84.57421724356615,77.5250709556091
165,918.7333511105588,478.70697534684984,439.9261402903607
166,108.90948902421991,76.70104838462638,72.24699109454025
167,157.48224522146387,108.53955000198675,101.04987081883559
168,48.05461473295452,34.39806294094403,32.52997283414954
169,93.48206967927678,65.36283382084176,61.22781355379054
170,44.53782298555868,32.39535692970661,30.705325724922027
171,45.18558015642567,32.729001940707874,31.043053504259724
172,57.41669123881764,41.275892731818544,39.06456168313774
173,31.645106410531817,23.339850097511786,22.22188441690494
174,47.11945159963771,34.47198341093119,32.7572284708169
175,46.35404884503296,33.80929930732819,32.1010213079293
176,82.42099284215426,58.955120513867115,55.74568580589607
177,75.31742877772851,52.87060202958058,49.66823226995167
178,89.12218373736184,60.571737114032445,55.928490148600886
179,297.71207428802614,183.54349376665056,167.11599732022754
180,45.47413777940713,32.89949845264087,31.16630250878374
181,138.61881747426798,95.30250560382515,88.45754833960095
182,55.174430172363074,39.83003509273618,37.74758222484546
