Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,19.118227484897453,13.683575398812696,12.834733718419223
1,22.582917750606093,16.05393957956516,15.018229621676976
2,25.11779613816168,17.88150433916652,16.766388927351798
3,33.93073569520275,24.034091780505385,22.534892434440664
4,16.8362426313234,11.783327355120292,10.918704468127643
5,60.75869444981714,42.75699924641236,40.09218637643829
6,20.557678168500217,14.642956332848904,13.66973849587687
7,34.41257921106576,24.41545159589414,22.914556974831935
8,21.45929061814565,15.267632259613256,14.293168453326349
9,16.031794655121594,11.309084975350004,10.521412788983863
10,27.321489397594732,19.474790189607916,18.283422312938125
11,28.755528568790425,20.4951890021182,19.231251479264987
12,19.498847016769034,13.757645741062765,12.798979636278407
13,25.78917507434478,18.289777390469524,17.132798478744242
14,24.963690176896208,17.706765272107965,16.562535463551658
15,17.50517144525496,12.514466528627118,11.73176058990811
16,29.206235023686943,20.682262588602175,19.367712710682987
17,21.20042815719798,15.125689803535217,14.183978963297447
18,34.04569213320087,24.216621371726394,22.756007011490603
19,17.026707212323263,12.072404139507597,11.261706853833665
20,29.511485220882257,21.078016517147738,19.82334503159253
21,21.65434895437572,15.396660580137503,14.406694552223353
22,26.747934541587334,18.91832374016102,17.669047755222064
23,17.211436484169507,12.307898270935262,11.515701121957521
24,24.43496897921468,17.413098485600045,16.333447582259737
25,19.74912217497937,14.138784891397314,13.264580345146754
26,22.631408476184795,16.14477393433372,15.140140950236844
27,27.114105060378726,19.173250902730842,17.917129058223768
28,31.42833782804022,22.337613487812398,20.962310084658384
29,38.82331038176886,27.43300921279447,25.7254125864228
30,19.514308469260715,13.814689245132303,12.893797213092656
31,23.194999189533142,16.4348209469916,15.338167772838002
32,38.05043511031944,26.99333534600192,25.34845765550886
33,27.184526459037222,19.326182160706907,18.124206885775816
34,27.522388174784602,19.608610943049968,18.408494907432633
35,19.162319162276013,13.650236693179355,12.759483770183625
36,30.89537287844273,21.934722267792775,20.576547853536404
37,29.17941891472624,20.686519065896633,19.38144841348224
38,19.19343587481609,13.594747967065572,12.632981457646554
39,22.518066008747553,15.977809477952242,14.939944101741023
40,18.501569628326386,13.082600406659473,12.192430740706797
41,39.07687679653307,27.722575722481352,26.046279616917943
42,27.639422579566315,19.650105982538854,18.41036603762396
43,24.629528237116958,17.528699773435285,16.439620219196858
44,20.711758751498685,14.607912152817171,13.587349610713368
45,33.46354238561285,23.704173152449222,22.242702848549413
46,20.152774059424488,14.2223674873343,13.254244997792231
47,21.30566258166125,15.165648489310808,14.207554142019108
48,33.898187583141066,24.02385493913649,22.53783691156049
49,25.296020399522178,18.016970271448066,16.886373677320677
50,36.89981303613143,26.16301334063315,24.55987263911932
51,21.415137603658707,15.296613410028709,14.347694637467837
52,22.78632581039885,16.185775629027148,15.12994643993396
53,18.74363596111962,13.301992638747649,12.410939179304508
54,18.785332174240672,13.154406622578746,12.17125540258137
55,23.35544693115986,16.49425062954679,15.304553861590648
56,18.309680595265274,13.031541316811115,12.177285767464527
57,29.47635910391589,20.84918572755367,19.46487237557121
58,20.027723714051035,14.121377303182662,13.128163621249637
59,24.671487149989208,17.610845740315973,16.534699841801128
60,17.970576299003056,12.680465494642487,11.807579112699152
61,21.30492763081287,15.264028703476182,14.355745954776701
62,23.71175363284054,16.751248913742472,15.64381857530833
