Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,90.17594078280763,62.95730671175727,58.90083559666762
1,74.68239876411101,52.30344655942673,48.9702621455899
2,37.440961670124935,26.28958047142693,24.52644322619039
3,35.2364151707216,24.7620142448409,23.086501856981755
4,88.33558017178832,61.65536267204726,57.688642777458924
5,69.30546456823632,48.47288992374517,45.33242508700605
6,70.1585366689387,49.194582300756345,46.07311768294155
7,37.28030188303485,26.10334263368771,24.307606511615145
8,74.54420056740113,52.17480472564576,48.85348487462588
9,216.66065780293133,149.94571774173903,139.25101411568897
10,62.02201273909962,43.47952165839001,40.71748881032694
11,405.3546845128091,240.3002878111363,213.3826251340375
12,110.78565401821939,77.1012200949634,72.06814954780012
13,56.64099054088149,39.6298587885717,37.013078421904616
14,56.17306992828706,39.26234160473564,36.40042050241921
15,65.81206238507404,46.0978066493005,43.14451129107776
16,90.41584533050556,63.10051433245877,59.01537250240508
17,44.42156360771574,31.08185043380756,28.95064947409162
18,104.30885922932423,72.7316765924735,68.04135132737244
19,92.70632674468945,64.74859176745659,60.58766734015689
20,69.05583061879707,48.351881640828836,45.20344901109357
21,98.64473423219138,68.78382083067862,64.32898976105345
22,61.58281195729437,43.104500914837345,40.233689867826584
23,175.1719996160708,121.53161534825401,113.54753193944273
24,73.513661733204,51.25978471795089,47.77821783458839
25,41.993201542594235,29.590749593222583,27.71073443302113
26,142.7194038676427,99.15307306246831,92.66457265041748
27,42.64828845666848,30.064626987593666,28.17135077513069
28,136.96908074172416,95.16478511852205,88.85003998235999
29,58.323005568920095,40.7074998916525,37.934721899616896
30,87.78494079297705,61.27276919884714,57.251417654274405
31,270.4578010375756,186.98893856223074,171.55521177855016
32,42.43116939812982,29.707883234622212,27.648095837041826
33,46.31074768665842,32.441003102620044,30.263707705583528
34,87.18463038391786,60.89914552636063,56.98862090262557
35,1162.6122081997655,623.9003349394891,565.2401779871543
36,37.842666308183325,26.624617132061058,24.86501222356324
37,124.36530687578517,86.51142339353538,80.7825377300762
38,55.907441102225974,39.139499650935136,36.54289494089398
39,46.32430911423339,32.60451393628911,30.531813638965822
40,87.84897722758674,61.327899466079735,57.3652561833297
41,228.83982788095494,155.16099362090785,139.91169745819266
42,281.88649484923417,185.82092963554948,165.56517157870616
43,40.27511124928091,28.197436561014502,26.232739474384303
44,35.863765576211804,25.035979148852054,23.24919255052934
45,120.27463981483973,83.65763110689306,78.21767857030719
46,53.52410350245362,37.53688380048167,35.09883598734728
47,97.80062373368048,68.23444631963707,63.807044679000185
48,58.10963167584235,40.73823538141026,38.14055470061636
49,76.24168187024881,53.3077888841147,49.854703964588424
50,82.6764534725749,57.75315521417859,53.986913124038324
51,57.00933855675777,39.93059615908817,37.33556309176121
52,41.7215657138638,29.113640412242997,26.96543635990728
53,97.06575380345515,67.74198840045037,63.388652518674434
54,57.683188533906865,40.44060575103545,37.81813817504218
55,68.2989893805966,47.637552285707656,44.33321029260215
56,67.57734639925593,47.377632642795724,44.34004896595668
57,42.65622016322618,29.93865995843278,27.944377053051223
58,85.23016634125099,59.54340767462868,55.73492681909045
59,100.00607295301327,69.60798573059336,64.86628624060236
60,68.4845134085678,47.847838779863274,44.68443424404186
61,51.72935445585198,36.253094519336805,33.857619861113434
62,74.80885375485951,52.28391458898799,48.765019870920945
63,53.99847982390799,37.69061181389968,35.123203454762546
64,68.85344206451155,48.235345274843766,45.15044647282641
65,575.206818898401,337.7605451976875,301.43310146565443
66,52.499334407371904,36.83965731804856,34.4759699963895
67,58.537633529502735,40.974901801953216,38.211929029977895
68,164.7209396649163,113.79434261627563,104.51462031356661
69,124.42644095681305,86.60936528768241,80.6071348047912
70,700.9151767244591,392.9735139051887,353.8310034404695
71,157.93633205040567,108.80303196538975,99.65872176492468
72,132.90168518297463,92.46265923143834,86.13641358616044
73,40.38081917636747,28.442052157489023,26.60940032653624
74,69.81346589985179,48.76702258129138,45.60740830346302
75,48.49381736990162,33.94384868568943,31.58842337323059
76,64.55939814404938,45.34839678519055,42.49857153459305
77,128.41198685448745,89.23256393620986,83.40346718547083
78,180.07293258606006,124.65616349665021,116.35452395711516
79,57.7727856265369,40.447261811220905,37.73584790194525
80,102.36867385339377,71.2440886475448,66.52740953682613
81,178.54840471631564,123.77206582529868,115.21085767640545
82,58.15405718822046,40.8066347620302,38.19693496673523
83,130.320298574545,90.67510612405218,84.77986710031828
84,86.58435800430186,60.499732979683145,56.62242425537001
85,24.155168246066474,16.882811356639735,15.537371947102947
86,136.7417932607271,95.07762670808441,88.56430893228429
87,305.3955891081936,207.8663361903743,187.76831294170614
88,132.9096336375095,92.3218789179017,86.27183847202119
89,75.47076113272965,52.8219922125986,49.43892334747294
90,49.84102075224033,35.03487470430407,32.77549265718086
91,54.885001059598935,38.56779068866699,36.11822763780997
92,70.76811779407109,49.57680435038227,46.41804169124859
93,42.12365969616869,29.63670065650563,27.69378274166354
94,76.98394969576775,53.85418529757996,50.42685866242297
95,169.81963455775792,117.74919925522865,109.12595846166309
96,162.1107291574055,112.4916816563726,103.9830891974139
97,97.77059860641084,68.11038620964857,63.62150331471662
98,36.67765077267566,25.764799194411957,23.998618513098865
99,55.35906326235643,38.80513942781194,36.1585725050674
100,111.50591090476178,77.70587194039823,72.69403840706644
101,83.91847496906962,58.6890834685678,54.949112165845136
102,723.1839550474818,392.50860930577716,353.08682825994845
103,80.0021233371379,55.86194008520236,52.249208312233236
104,97.69573528549898,68.1378644485663,63.690319336398446
105,303.25896288409456,195.0890376291381,173.47702457521166
106,44.27392022618173,31.100391980352708,29.078988357196447
107,97.31831528700708,67.79999806056672,63.28913890999153
108,151.7372334071706,105.25613395441677,98.21981656272487
109,45.8279551708552,32.269294380988875,30.200269821662467
110,137.88448911995192,95.93205002136986,89.16103390340038
111,35.63643474577333,25.033214776330976,23.32629800169341
112,63.65201140014805,44.63448212620539,41.73449237719275
113,118.62499111911863,82.60987910053734,77.24343908234735
114,105.09466464410919,73.1341270471062,68.23019120408219
115,89.0332390039595,62.135912832321836,58.12802843201302
116,111.56478514621554,77.70563157176403,72.63330857065407
117,137.14688248117506,95.2419622105084,88.90253900601509
118,61.255489055476104,43.01860946083512,40.28778192281573
119,30.574617477288683,21.640459276940256,20.241076165710275
120,87.72554486257582,61.217045461594076,57.270339228206794
121,60.309649730604946,42.22313767974804,39.4634200002495
122,285.95725483957074,195.27417674282464,176.60232380603912
123,102.3612246801143,71.35202239611436,66.73675337083569
124,33.428533409721155,23.429996625586547,21.79792362029921
125,69.7261599666667,48.81038874625274,45.67367873705724
126,42.22999206266875,29.769449519998478,27.87944388524474
127,120.97462612672801,83.80040472187571,76.80213450802611
128,65.90728292561491,46.19472108084034,43.22587137496228
129,61.77909833107374,43.35934656948683,40.60989499865112
130,69.02465294259589,48.35129878277696,45.25897663925831
131,156.7561568120035,108.74657348027189,101.48046070728026
132,48.61378196266016,34.20392346651715,32.04484213953048
133,63.169583413599625,44.11611146317476,41.12558593812229
134,45.14459510955723,31.779353780374336,29.746401125175996
135,106.63338050039985,74.21956504264361,69.36296327212816
136,213.7818314929222,148.0651873984138,137.9033220612635
137,61.117190939243585,42.787084927723456,39.97768380336984
138,91.31490621031361,63.612688842891295,59.31836567690033
139,106.45082064786791,74.05366919540792,69.11384585560765
140,2307.9606286522276,1229.269683301161,1104.2570520684346
141,99.93544473115517,69.57152133018178,64.89180514395206
142,95.70165875144278,66.75735465957109,62.44864685706514
143,89.16667806256913,62.31616694388808,58.34890436842872
144,411.96445530380254,258.35216757929686,230.1080827051142
145,141.14682240803432,98.05780496607727,91.56482823031803
146,226.51445862975385,155.28199248415257,140.81295063446282
147,250.72402704556902,162.05363843081477,143.25660020871834
148,139.70388678573167,96.74820162263316,88.76157546163186
149,104.44814982764154,72.7431318786964,68.01459840198294
150,54.669753232185435,38.24037067463743,35.67259054906836
151,70.41776210559945,49.2555894008401,46.089332249916694
152,226.40940889799106,156.6077200745957,145.06284279549124
153,75.41830339794606,52.76310202442165,49.35709543617031
154,100.14404503774938,69.72482900077063,64.95410758320998
155,594.636189585296,338.72236889934953,303.6522297210626
156,127.06780764888461,88.26955871018805,82.46451159847841
157,54.45112100094741,38.24371787303212,35.80538660568008
158,100.5462436669174,70.07801226565903,65.51978178078215
159,78.65160365098026,55.06291219018104,51.56824068670514
160,57.55161614614141,40.371231331785566,37.765294381958476
161,136.9588375206111,95.19698041287054,89.00253350328015
162,119.02892642521469,82.8817898679363,77.51569066024453
163,45.68665411272352,32.20133542505833,30.183332255687
164,123.48090220078478,85.88216794591284,79.94664973168973
165,864.0908790045894,467.246716558851,421.0379497835385
166,108.00426968287316,75.24881652050064,70.32255810516799
167,151.5390161753631,105.26791943240094,98.38383889740928
168,48.134925291956634,33.88153355072373,31.748488001853666
169,91.26093686547628,63.653799628286734,59.52887473933505
170,49.32173951346158,34.40701217800783,31.997911718021317
171,47.14393254627757,33.064434827616154,30.905685136565577
172,58.95195546143884,41.267997822921245,38.56474449614268
173,33.55488514383499,23.679043212685112,22.150453212402653
174,50.700754136658766,35.450729241736994,33.008109795070865
175,49.991117586932745,34.94880492260728,32.57968127475262
176,84.32017368084402,58.829814800996076,54.93241225157888
177,73.5804179630677,51.49002183266434,48.19943624174715
178,85.49765823795617,59.8037699249879,56.004806238731675
179,281.4221008453362,192.19308697180486,173.64924977926228
180,47.21017920163612,33.1139454395397,30.952281761964716
181,133.36368109277169,92.60544516538334,86.52711473002203
182,57.370042562379325,40.174427667941785,37.524746058862846
183,57.73316152711618,40.41221032630759,37.72278725234625
184,56.62583989434292,39.6406717542251,36.954865370398764
185,72.69118348166039,50.75582315906387,47.39149552454614
186,73.47984380443702,51.429792907410345,48.145670966779775
187,51.12699338249038,35.89253909428647,33.56831625043725
188,132.77250771456335,92.41838694063964,86.41955393193167
189,163.4500313827883,113.52230571265125,106.08561080575006
190,53.65467320315534,37.618498360559244,35.15559953173894
191,43.54742222999634,30.55162351281716,28.47479750426035
192,102.93679355114924,71.74288083133598,67.08827952967914
193,214.97806852024564,143.37374117446,127.86936898982238
194,70.89621912781942,49.67415533782084,46.49826086141141
195,56.44163637743084,39.51399894632962,36.91342167003865
196,61.99031647717902,43.28844415236415,40.344272064698785
197,236.17197509721234,163.33051267965777,151.14671384182247
198,457.08751421799445,268.6603312766946,239.23064913383365
199,179.68761802881733,124.64549366851135,115.64306111830388
