Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,9.381074064352088,6.258144863114385,5.977724467354092
1,10.70371704698184,6.931522089627069,6.55807609005452
2,11.75257760816617,7.317254630749284,6.910054963270824
3,13.691146079979047,8.159291443390801,7.663573070481747
4,8.286339849197812,6.191571024712136,5.8831105604472125
5,18.067877561219227,10.586789733798323,9.950425323570009
6,9.917305940443928,6.573633312420927,6.227759483894662
7,13.907486750094698,8.265043472711037,7.797386295023479
8,10.28493635900642,6.688311016903279,6.348118613932192
9,7.947247349729954,5.634154192283272,5.305225243419322
