Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,41.86443386723259,24.94633495703846,23.338297739827176
1,53.55468424202519,30.98329599863627,28.839134352204944
2,32.497992340699305,22.614244808530415,21.23511609876673
3,37.632377446903675,22.56603284144407,21.168985975314584
4,46.27167562477682,27.06799451462667,25.24128394196375
5,40.38058778368277,24.11997303299305,22.55719205705306
6,43.142362316924874,25.360754825443255,23.740153201278268
7,40.476925006955625,24.133265952565473,22.595347311736973
8,41.37432675318656,24.571731558301952,23.009111125945573
9,53.66751663599163,31.016905419909012,28.87397910976056
