Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,9.845193436822802,6.175756035821296,5.817303461628107
1,8.456852382763914,5.4449985943399435,5.14476191874756
2,10.514314317370184,6.513938143716279,6.117608870428436
3,9.47081199381059,5.947871916255098,5.602815673589607
4,7.853726779089618,5.385142353946731,5.09075976582667
5,12.232625146103118,7.4200742518131655,6.951462402863264
6,8.561268229387913,5.511882413753611,5.213503523741041
7,11.925101697193629,7.276195313193108,6.816419750584405
8,9.568543590988742,6.082458020166477,5.7455288586995295
9,8.081425318394334,5.241929006677358,4.968126507464081
