Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,18.60076580041815,9.209364918089591,8.363725120579478
1,10.559438218038608,7.819105447788024,7.252724788590193
2,14.404822758713152,9.876014165149135,8.943663177530158
3,14.196617082720227,9.082747313457618,8.22721941495205
4,9.695395243218002,7.345980208374176,6.906504190734025
5,23.16029318200927,11.771238118909,10.659722398265266
6,10.832133306045233,8.024754038396885,7.449232724223705
7,22.320788941508486,11.228135863596453,10.191692553110625
8,12.440298700298834,9.034341406909205,8.314698436581411
9,11.290032541599674,7.960823640815168,7.250008866440961
