Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.930760990926387,9.251765365958084,9.011634412730354
1,11.135738729111615,9.0346153729235,8.761490842487586
2,11.432574678699583,9.273163382165004,9.003799707579905
3,12.753515005592611,9.922181669670815,9.571761839223916
4,10.869324235741056,9.244197676106483,8.969533591050276
5,13.400128588095004,9.673245698106747,9.364778127435603
6,10.731853126368186,8.780508459294062,8.539619571755345
7,12.958392580997948,10.231179856680779,9.885582651946368
8,11.81437184211346,9.542055299726936,9.248313107710462
9,11.191317102272068,8.911828895092057,8.641514117081663
