Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,11.19284691303131,9.240925470313094,8.990737805908413
1,11.016948781148578,8.975804738865175,8.697648479055697
2,10.874356285291821,8.873128030418133,8.62706032427657
3,11.864473140438598,9.38486299780914,9.085702350349045
4,11.05843435524515,9.143274198629214,8.859818746001245
5,12.701430958141085,9.462149818418542,9.170778040820736
6,10.49075385539944,8.716926815823435,8.47935096411696
7,12.071131395831035,9.517723131309527,9.21298313125429
8,11.567385278737849,9.371017757490726,9.071103095965192
9,10.646040097224578,8.690091581473352,8.441048884648405
