Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,46.62295913752641,27.22499142150913,25.460723075085685
1,60.07116911146398,34.023927469347825,31.74496798157891
2,34.47948076102058,24.10621842905887,22.684499455658724
3,40.910857937877616,24.17349071969693,22.733568142738704
4,51.551941171682074,29.556949659316285,27.591726854912316
5,44.39617445480688,26.029514153005554,24.408528402671422
6,46.89760792336267,27.37785421794202,25.660475695899116
7,44.09284509178898,26.043130420967152,24.413245805516073
8,45.26327380605576,26.421287964041138,24.796151094992936
9,60.459470824179164,34.154731802948426,31.85658354571072
