Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,9.584463082683452,5.94801161861788,5.612029038014347
1,8.273278672371868,5.2410424569579925,4.958445187819261
2,10.13925558630984,6.243634816239661,5.87575639721262
3,9.203010160184437,5.720775350404024,5.398800967427932
4,7.754000421974705,5.1812946305861,4.895861295742688
5,12.035082053932538,7.138328317972654,6.683092959059303
6,8.332606110554558,5.313301467256448,5.031612151373327
7,11.634090486801444,6.989490478866732,6.56083636821225
8,9.323865548625772,5.860933900299765,5.538691322055131
9,7.89456225070556,5.064353466032076,4.804123273867942
