Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,11.108621582011626,9.388107018973251,9.07037695733186
1,11.249706923402298,9.25976294457876,8.88304880092079
2,11.52241384499994,9.440385682253812,8.930488307440722
3,12.826673682955267,10.163966246473505,9.69552129050496
4,11.061836991331788,9.305394581270379,8.980787793551645
5,13.602298196481865,10.191970016969119,9.682486264713514
6,10.844605578305947,9.032104106840105,8.695914317777895
7,13.079421664090418,10.485524684992031,9.971875671706947
8,11.912440954218459,9.753649918585774,9.343832695115783
9,11.2834710753177,9.17568404886961,8.793604363352456
