Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,13.181052385854086,10.615945594126796,10.250092328908641
1,12.95894542657015,10.413848053163388,10.043706490821597
2,12.659385943694918,10.253915499146549,9.905673235134579
3,13.86276816268201,11.101778883148887,10.691863870443335
4,12.958238020157458,10.463476377627945,10.103525321512459
5,14.828745481514236,11.743035765748427,11.252104491139493
6,12.267141008335201,9.968740541586303,9.63624137822299
7,14.10439962799725,11.288150306663074,10.860871822185615
8,13.520927110598336,10.87807675030566,10.494994282239475
9,12.483346623746831,10.071542591281172,9.719759061205838
