Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,20.733291363119527,14.793174829333216,13.740599234747457
1,20.52002857154412,14.653806663114143,13.619973162563063
2,19.84156282770111,14.299524325248672,13.33693818476359
3,22.257166013679353,15.969922767479417,14.89767973324377
4,20.357273056938162,14.5039507006144,13.412516283344086
5,24.516822985900696,17.60625148442965,16.53040114840518
6,19.075276648953498,13.785700794020137,12.858999907807004
7,22.668816523795524,16.289610711906803,15.2277816154763
8,21.40496792813034,15.311643082641774,14.215009517756819
9,19.676510434737416,14.138575372094365,13.175115665297904
