Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.441712939464882,8.759763752718575,8.442942299259435
1,10.458638814686998,8.449286172515787,8.10466690885157
2,10.711710904370705,8.647926082217971,8.281305024479094
3,11.793616373327932,9.185429211758336,8.795713212775174
4,10.39020464317442,8.67578143911956,8.34788321211991
5,12.304332213250795,9.18345183391898,8.74187819173054
6,10.115066926498276,8.331926403977748,7.99148329952156
7,12.044427768453073,9.510631181784737,9.037414881444185
8,11.071672268288738,8.982590295729144,8.624973663811447
9,10.466635494264962,8.520814981124065,8.152308028782095
