Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,14.979779348847964,11.910481836391188,11.491027921022708
1,15.604545931991318,12.282879254994675,11.826825939115448
2,15.885995230201665,12.607450122086679,12.161527448958214
3,18.31048802988981,14.24612943419941,13.671470877467353
4,14.995849935673036,11.887494029033036,11.426404841932563
5,20.140673017095473,15.426800822802617,14.784208702840592
6,14.874205623900327,11.761380516131249,11.340412432435956
7,18.674592425927088,14.484780022674219,13.908222747357787
8,16.513742641732293,13.020838921695756,12.529058253531765
9,15.749532414489487,12.355833697207231,11.85024184748967
