Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,12.848407612810265,10.46673507259901,10.15000531216391
1,13.112970129556098,10.581268865347422,10.227070453437037
2,13.355586191916093,10.84454210307571,10.439039220555816
3,15.112668235915834,12.006445919040665,11.559220752961703
4,12.833523285378764,10.426004309239026,10.108071475413652
5,16.24181817423016,12.650281995878903,12.103561031961261
6,12.585434119975325,10.22859898552943,9.904384055038262
7,15.42511239639451,12.238693762398068,11.778408586377648
8,13.891063053368256,11.20551824572232,10.820730562388565
9,13.21113741007444,10.596582597576392,10.235812980171717
