Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,11.216521545789949,9.368033987533861,8.99425009246387
1,11.006689938357741,9.147378955727664,8.7758570845798
2,10.82286490952661,8.920476906820738,8.521315138395844
3,11.749115558539621,9.558924587052859,9.123024323204898
4,11.049677559584254,9.219764338238225,8.826535261739615
5,12.467129227674253,9.70964185533828,9.231739092109262
6,10.499970870721178,8.839139419029237,8.504993869337273
7,11.959844759574413,9.591474362209546,9.119503271209252
8,11.509826856424782,9.492421780114167,9.043435387190904
9,10.626498760596611,8.85635699830737,8.502780500798416
