Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,141.23516209231883,100.3311763901165,94.18692361420315
1,221.43941144347136,155.73120898721317,145.8902485166565
2,75.59855559701526,54.201762607049446,50.592288604853806
3,109.65505769328968,78.44617448501711,73.75518670911401
4,140.81510158725607,99.79204890659273,93.52457340531281
5,112.66117693573824,80.34225777747038,75.33105967889688
6,115.49134053863698,82.39766651384161,77.35272384744476
7,105.67227931459828,75.54286585557264,70.90753207464346
8,116.10002670294844,82.87372751255515,77.81251097315163
9,235.2575762283872,165.2773166486596,154.79381279727346
