Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,14.510884535471423,12.100539963767801,11.73593720893415
1,14.458315457668737,11.971613020103048,11.620104848437803
2,14.241076676634664,11.825940504116879,11.482180245984786
3,15.973094868366932,13.064836633854352,12.655537240563177
4,14.40482424546709,11.966813616646192,11.645172455374038
5,17.827195698739217,14.271270739484365,13.640956281823806
6,13.52511331916728,11.320816273058906,11.02293829385507
7,16.305452716891942,13.30126767967259,12.866137704043595
8,15.282869418889984,12.61595909534967,12.24914617599012
9,13.929264876856612,11.568711177438491,11.244741594749307
