Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,147.22470125916035,105.30554986615803,99.14096877895182
1,130.64020482681684,94.09205228598118,88.57094839151452
2,79.78357376464223,58.11786592369875,54.75730905055971
3,76.72483190496042,55.87291423826247,52.440199245846344
4,148.88481266095758,106.4293778006064,100.10468116901298
5,126.5372093292414,90.95100561926766,85.60543853837031
6,124.58587765713747,89.96071165892005,84.78311674329876
7,79.96480087288214,58.04213108968395,54.551759693074565
8,130.24027949105528,93.72072060188685,88.26200758897959
9,289.26754230226953,203.495450670551,190.77698500364158
