Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,12.49107680576535,10.65585875528468,10.324817760310196
1,12.362339045631767,10.468261955336406,10.09569234363337
2,12.191736676231802,10.318683987691548,9.976392790491644
3,13.472647665715382,11.159734003262695,10.728109188519275
4,12.367763557410107,10.534849542489336,10.208067997361237
5,14.717247950093252,11.351606600698187,10.862518259730443
6,11.678269848103508,10.009426632905436,9.707915995418631
7,13.72894679955451,11.356594329686848,10.91699384060961
8,13.021858637263922,10.975824279688744,10.584958054141683
9,11.929787408365208,10.10728010839124,9.756194128913092
