Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,42.30507410624801,25.642945192531144,24.125374156319218
1,46.098838386278466,27.696517503793608,26.06426249655414
2,35.92927040939279,23.782899718252033,22.53742936755141
3,34.04953717541478,22.058700362626524,20.833342841712575
4,46.71394329029312,27.833092952977665,26.123339445454526
5,42.86334889926266,26.019403062599398,24.530868314243108
6,45.475245315591536,27.642644471028994,26.019238873440905
7,36.235381385848015,24.419759059576897,23.062837027839315
8,42.06738402471191,25.716237451372365,24.271823233288675
9,66.49865818315843,38.09118868740634,35.61109638221239
