Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.849026359436891,6.006719916268945,5.5685146092321185
1,8.153191921941627,5.269620806460429,4.910686779498434
2,10.822668519114922,6.239898475113341,5.79044326502291
3,10.353912084317116,5.739302365696529,5.330706160579053
4,7.607666251362034,5.32143837815146,4.935296221348277
5,12.936570857668315,7.117054734598064,6.562551054457973
6,8.351527616333382,5.349026338040153,4.94879585369741
7,12.710823614864683,6.958728764805304,6.437746827497358
8,9.500677754545638,5.878777830753421,5.4682595218147885
9,8.561124347380078,5.180449339420349,4.807968571187658
