Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,43.23365765424481,26.5439609166762,24.916692820862206
1,47.128648296340884,28.655306832548813,26.934821992195648
2,36.21494230347487,24.616079095743498,23.269385348787043
3,34.327149924161255,22.89237458373254,21.554893875251256
4,47.86232350373923,28.892777212861,27.04580222669525
5,43.52818908730694,26.842383270505948,25.267350112741546
6,46.770266571774414,28.64615624458248,26.927032932755093
7,36.56065993807964,25.339508074541918,23.878650383264397
8,43.035417027814745,26.59440772001348,25.035118659548328
9,67.4796032830462,39.47377453937137,36.783702723390135
