Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,64.43272564987788,35.86867873038602,33.329125403154734
1,64.55702513954685,38.554590484176,35.73921557315012
2,42.89642366080538,31.525702709576144,29.472262299190692
3,40.825880346610404,29.596857477768356,27.60462518442245
4,70.94480907461329,39.38887136015402,36.50756331834454
5,62.15403052416113,36.04469035336239,33.50994365199935
6,62.22387953494602,38.10846751217964,35.464140544094576
7,43.15370339135765,32.2868758402306,30.281651654626415
8,63.056380621618594,35.31273404883112,32.86516220800891
9,104.36310656141268,55.902579176106485,51.71831084870088
