Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,42.52164542007704,26.468662412708333,24.901827087573423
1,46.08483565455825,28.564917299883685,26.867459186607455
2,36.212594629107784,24.488848677831943,23.189110146279106
3,34.32360103963002,22.724408511096705,21.50458054761062
4,46.98130403918894,28.790837721009872,27.00184614762484
5,42.85476301017603,26.822587289459918,25.263422315077207
6,45.26353326634274,28.408529819149464,26.800704804528394
7,36.55172329941921,25.196547746888747,23.82219059705845
8,41.92661437310286,26.440069760589196,24.964676219975217
9,66.23962070705262,39.33268708077839,36.697394416803036
