Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,42.84800447515745,27.12290787125218,25.627224199796807
1,45.10613431879376,29.064507315556174,27.543756999003108
2,36.67897325308121,24.759249754576892,23.638702751042615
3,34.644708309599714,23.056284160021228,21.96533998704065
4,47.310462683724396,29.503707194793165,27.809801861981732
5,42.73215185371053,27.412183428419326,25.931810441285677
6,44.79251666955422,28.952387868494228,27.44730787540878
7,37.4985080275659,25.3932158773895,24.217193496867225
8,41.94550896381311,27.040375292775742,25.5826618426882
9,68.26959715816994,40.76045980300729,38.017307431069014
