Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,58.88901958594012,33.95997476748484,31.86414798026297
1,79.35064891338443,44.55452892424349,41.449947233297294
2,39.2875951542282,28.91959798356895,27.220815949354705
3,51.37808167073057,30.0746153269385,28.208976615707684
4,66.43275212083479,37.86131621583468,35.28985582855279
5,54.7639647638936,32.06854880661601,30.088622414921794
6,56.729827974117384,34.17761067253939,31.996597244882857
7,52.288186699992366,31.950051856242652,30.01476703220964
8,55.652628724415024,32.614602641107815,30.60535669531143
9,79.31816723178363,44.517868220680164,41.443883236960076
