Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,76.58836411449596,44.33451871879543,40.62664887971897
1,110.88774799607742,58.75806524844171,53.66544930468146
2,43.942730124330225,33.983847035345576,32.10869362851962
3,60.65397192073405,39.44034614244664,36.195128471293245
4,76.79182146847812,49.651341463988075,45.35301537079481
5,62.49652377104681,41.2094305581069,37.683910777583364
6,64.2343709666265,44.592332556586214,40.811105077609525
7,59.09593864237757,41.20270205017504,37.78055425629187
8,64.32826766425099,41.835967529220596,38.254232013897735
9,110.94871372678992,58.57333549107746,53.57404518564903
