Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.54233356191503,8.806561048619354,8.476501665343616
1,10.515844761091646,8.577014291500308,8.193692508114054
2,10.762609156016005,8.81387256202468,8.438619978223045
3,11.840539129004927,9.378604109827865,8.904324108222923
4,10.48269750295179,8.719723548414155,8.379915604578374
5,12.328047930562523,9.364141352249508,8.818210147183255
6,10.167921371082796,8.382733661319975,7.954517547902659
7,12.098776172671254,9.616052564825711,9.12578410268796
8,11.139535079665759,9.122921895090283,8.730371100558127
9,10.531938459513787,8.580172427022053,8.189344338277358
