Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,95.69690958467747,58.781286705833615,53.94811938023469
1,85.9506258806723,60.21846468244334,55.62633261908219
2,54.11622356731644,41.15126729105724,39.22612498714393
3,51.81682927272077,39.16866565222176,37.285109565999235
4,96.76231368397518,64.92149385502245,59.5592377390517
5,82.8818555552395,57.641856690440235,53.11035262791589
6,82.36196730507416,58.217398948534196,53.810172034255245
7,54.15633057854293,41.311011677460996,39.435269599609555
8,85.38975529108617,55.636611087616174,50.93772313347949
9,183.43139778249997,97.32136595907195,89.01781349897857
