Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,52.54414438493682,32.80078011166155,30.86591397853084
1,70.13340823275993,42.26971110296226,39.40295977088981
2,38.216211085406286,27.411065409255496,26.11405179966369
3,44.20322657375942,28.537608839201056,27.002403325557115
4,59.110431214708946,36.10032821215002,33.861232910007516
5,48.78640920334598,30.885507572665546,29.120731796909702
6,52.40022285489801,32.88708280223992,30.947307816120844
7,48.22495408701297,30.70018458373631,28.975923086326524
8,49.16153454866432,31.29429562963306,29.564170587312443
9,69.56000413268663,42.179040285447115,39.42983651483371
