Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,55.36077597567714,32.99417143906045,30.938357504562457
1,74.437882836753,43.041307498182995,40.01190340371248
2,38.28767347670104,28.1593008109624,26.574494305058835
3,48.624619364768876,29.272448875745248,27.48948179413711
4,62.85955305200478,36.62403024034609,34.15341666555429
5,51.930589041486556,31.12301301417757,29.22874359010513
6,54.5726168274004,33.24705240548319,31.143862382253417
7,50.42104836659584,31.261950608441552,29.325426101730173
8,52.65209364587426,31.77268029069432,29.77486659941799
9,73.85147586125707,42.776105386423616,39.8494734634252
