Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,41.21972936089334,26.665174001530218,25.098894116476423
1,54.406596332889265,33.62754136563446,31.47660953308605
2,33.55929238109154,23.323916859459892,22.305152095444654
3,35.722697029955214,23.775904983684402,22.568824897207286
4,45.90833015267822,28.992866303775827,27.2457936096254
5,38.48358008734421,25.362748092989897,23.99774744200326
6,40.98561260863414,26.87316685108283,25.43237980853872
7,38.188869545192176,25.354228490561827,24.048463526284756
8,39.16499926353717,25.84100673371949,24.487345903360797
9,54.24342299975048,33.619132908272064,31.45645951954362
