Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,86.62871913433798,52.51725131850995,48.277293234184036
1,132.40134203569744,70.78980215558498,64.78394603343138
2,47.5278804720044,37.23921387894954,35.30383134999553
3,68.09746815452307,43.72059100953482,40.2530473807948
4,86.40373561268925,58.8270152336581,53.938793247821714
5,69.92714224382817,48.270532352230504,44.3651552361103
6,71.68040492026292,50.81271789404183,46.83309425393808
7,65.81717073620925,46.94665952462287,43.38260743514588
8,72.07918401005684,49.046679231679484,45.0717982426449
9,130.44134131225707,69.59008091437418,63.837967771288746
