Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,12.11182107128167,10.456646436873557,10.181552416855864
1,12.54652370522155,10.567983799701523,10.209552657397168
2,12.873932948554668,10.839824531283906,10.475920959769219
3,14.617512927213511,11.97611302880285,11.487292088851714
4,12.057200319031125,10.390781977482057,10.12238539503787
5,15.948145051373777,11.705415187781238,11.101859362757214
6,12.03142335598771,10.195459402314262,9.86125319798127
7,14.799073345344247,12.216109889090134,11.757817943681463
8,13.331025180685579,11.195686862555444,10.796928031942404
9,12.668419754671879,10.547268963635158,10.11362414825173
