Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,14.458467644307666,11.31833730500544,10.864652858506883
1,14.22723162418654,11.125469755790924,10.672811158001663
2,13.857950796983943,10.935416561698801,10.509882730736955
3,15.23466551445878,11.898017556376153,11.409246916326243
4,14.215302603581886,11.107995616557407,10.662441355848124
5,16.349685030562945,12.6932306478413,12.148241146822539
6,13.40950006854576,10.608172947232706,10.200397504323401
7,15.499424258803698,12.110934982306937,11.608489953170405
8,14.842695913872296,11.60317139805387,11.133013829009801
9,13.681675896057813,10.754816958921321,10.32738438329497
