Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.56462599831663,6.7275003721489135,6.378037914903594
1,8.985854344312864,5.85046895620075,5.561221876909007
2,11.297130359854041,7.076125512481266,6.682506935349803
3,10.216866970768054,6.464107854349518,6.114341237332232
4,8.35276736922075,5.768671070506709,5.483887742091545
5,13.604102565261224,8.216151240331175,7.71586084302388
6,9.175436048741979,5.945179795965693,5.643521624500204
7,13.220956077472557,8.043182849290705,7.568359224336845
8,10.205772089132644,6.56849482466189,6.229728804931771
9,8.665636933813172,5.656002975720021,5.366033970144289
