Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,19.80357933638378,13.90069425595203,12.951431775365041
1,23.19094470611453,16.25455403725865,15.136792287909888
2,25.731957195978474,18.101485040461043,16.909571871642996
3,34.3831015071266,24.187616072631236,22.65189441722608
4,17.705825265011548,12.236382060261647,11.248289218527631
5,61.019706896909625,42.810791471748004,40.099294380591985
6,21.158442714716294,14.919414734735845,13.90513041284867
7,34.868047265533505,24.52188518249595,22.95620830285428
8,22.14613343501376,15.481692350151476,14.379535941990326
9,16.75685161583453,11.678267078214661,10.806236952730663
