Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,90.75703593327316,53.90822399339246,49.85449961655782
1,137.97026329515228,71.98341042463716,66.4233772724034
2,48.64283934008714,37.83899154372343,35.984493237191245
3,71.21636555183906,44.44597300193814,41.11422780783761
4,89.93523223722542,60.42505019622212,55.628105984388746
5,72.64440464405278,49.569261966978345,45.72473364709559
6,74.50834582521705,52.23905027500828,48.31088509851853
7,68.35570786044096,48.041464021335536,44.526807133973115
8,75.09755997914044,49.469970364529814,45.74913540111568
9,137.3232665427294,72.25891683755836,66.70753177169891
