Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,108.80681751767804,76.48121645363271,70.9514835577863
1,169.35168946400404,113.3935627818401,102.2973304506693
2,59.414450026883415,43.51581422562525,41.228815423199535
3,85.1239673028497,60.588904013864614,57.1302706231305
4,108.18818514417384,76.33394232131513,71.83830149216584
5,87.10336574693645,62.120858785526735,58.61026737948266
6,89.48948007986058,63.89919174388274,60.312448825891906
7,82.03503397583528,58.7856263096062,55.51546876940942
8,89.92947950928762,64.06792358230923,60.46218230349626
9,179.94392673761814,116.29869964312405,103.60748765598237
