Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,9.135035793930696,6.588435994665035,6.085433935077258
1,10.404895750772189,7.216961019940657,6.626828064042454
2,11.402419361009589,7.6238956922439876,7.007935852390455
3,14.529064872416487,8.32833202866873,7.631671192304932
4,8.297027145801048,6.301816551961345,5.920700980446155
5,20.65776315976261,10.868994395778929,9.945525644459714
6,9.66555748706375,6.9321750516262135,6.3649456001040985
7,14.73503856204108,8.332135069553686,7.649095598687206
8,10.020749694225433,7.055001781343785,6.485553557282442
9,7.840307022364826,5.908667517433287,5.519966937864334
