Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,18.12268522996075,13.90798581192665,13.213369922709134
1,17.98639818479457,13.820057362328033,13.139216301095697
2,17.606918618662412,13.673458076195278,13.038693279659576
3,19.806291870943703,15.243695972860067,14.518306302427415
4,17.892416442847175,13.80227465262148,13.14055744579516
5,22.066202789808216,16.86277425930891,16.068513152892184
6,16.74614812014582,12.991106931241955,12.377252728678329
7,20.309108982591308,15.60773026086527,14.86122755842904
8,18.947679693634264,14.622898565821698,13.92707982001027
9,17.255183276913563,13.305441902544915,12.66211281505305
