Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,7.346397628536328,5.220001666237064,4.957682660550249
1,8.249938883526447,5.562203442390647,5.229185808098926
2,8.660974526538146,5.869653771365877,5.5233593808640595
3,9.796650251500783,6.322364721967597,5.860496132594218
4,7.27738385112203,5.100584950688962,4.827725268475199
5,12.63242855470656,8.024790215417074,7.429147223438821
6,7.722188520743055,5.3519212898407815,5.0550222778369935
7,9.884082601719982,6.454248021617634,6.024812390501031
8,7.8658637037118275,5.471494210614856,5.1646542695013045
9,6.623782129934687,4.647758677142505,4.383236687775119
