Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,66.50885342803309,36.18754287616258,33.40542516528717
1,64.5641677093697,39.3760611687096,36.279826597908816
2,43.05292544883044,31.99603800331034,29.914080387200848
3,40.92678053591544,29.777135784216327,27.710828979745692
4,71.59856597912045,39.9167645140371,36.85943663877934
5,62.156937924037585,36.858816504748845,34.070629372700154
6,62.23497551737823,38.485853738477445,35.378384675817486
7,43.34582393126779,32.43024269827548,30.38993787882279
8,63.67483991659288,35.85209313923124,33.133835809852634
9,107.70240408122726,56.5834938494707,52.25447941355716
