Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,108.20602510449794,76.22748244451546,69.88463100782474
1,97.04442281390976,70.99112905719949,66.75132417698015
2,60.8006201426807,46.08068978533527,43.86748039827341
3,58.30152112661675,44.019669467339895,41.863918273486775
4,109.76298165451455,79.15452849494547,73.62058122794109
5,93.88648010822581,68.48446535098125,64.20789856410298
6,92.8410309118361,68.26738102620851,64.18263639446849
7,60.94527585764307,46.16192853812018,43.93824955412511
8,96.46021217255554,69.63857511697998,64.18470658064138
9,209.41536488657687,131.87866333047086,119.28723316323997
