Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,39.59796152714915,25.17442488405797,23.840095792757978
1,51.92543116967794,31.463486556137855,29.526281240220854
2,33.215936390971294,22.343277905753474,21.284540169752272
3,34.90272365869681,22.570003247489062,21.41300172909216
4,44.15633232793914,27.30138222170293,25.694352582098062
5,37.39030804272834,24.052459475734935,22.812289155718553
6,39.85961959866265,25.454922011625346,24.09751657793953
7,37.165283666588365,24.052403588726502,22.822719966179406
8,37.87960875813286,24.47846121117965,23.216871491108975
9,51.93505480776814,31.501479238415218,29.59734359198804
