Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,39.17013435258456,24.692937292611024,23.283740909617066
1,50.356141740040684,30.640015549550327,28.693027389805607
2,32.46582072637014,22.06855763083844,20.952387860611367
3,34.778990554732104,22.254566930385487,20.99899763010263
4,43.274385555871476,26.73600103330616,25.094168707945734
5,37.21475728343212,23.63978525189829,22.349501155356457
6,39.74219298901434,25.07349555245422,23.625710777639156
7,37.18018412513156,23.696624295405172,22.385397666741746
8,37.65935067596787,24.059675383001522,22.739039588341626
9,50.38740393886248,30.669617181692107,28.738728629613803
