Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,8.014637691430067,5.333735901678384,5.018413083613366
1,9.047427129216434,5.65911120682355,5.280783907513425
2,9.878018233421152,6.012263570053738,5.618128179194041
3,11.345866669922732,6.470984722537783,6.003487164135029
4,7.316068295736711,5.266988198905588,4.923754860544397
5,14.569832666455158,8.204073225177961,7.613796819659639
6,8.447952774467954,5.507641872463298,5.1372224438798355
7,11.365527297329962,6.52132915949794,6.071553112778444
8,8.740657943069682,5.582465579780826,5.229758928943366
9,6.906669513867354,4.857081421579647,4.550749100592043
