Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,41.79069767599789,28.380249914297067,25.662517975879297
1,19.020146614479557,13.952696639519385,13.248442881243832
2,27.85267227476712,20.08009135732614,19.00457017474158
3,28.57040997951715,20.460032183417113,19.355506024415156
4,16.479286551432686,12.154263069543266,11.538657537449517
5,52.496596703898206,36.46561118150946,33.754010112093226
6,19.59190439939023,14.341993766166265,13.611663456302448
7,50.80887251529416,35.351030574599655,32.760085476585516
8,23.15305276740756,16.876966507144296,16.00401996367132
9,21.68530957884335,15.749624746304157,14.936939994535361
