Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,42.207386217030404,29.1727522382416,27.459628915315072
1,20.578514063092808,14.463451744602697,13.559486010565028
2,29.365162176611157,20.49415777020997,19.22496286266763
3,29.576753425975426,20.64316066761766,19.41920798744718
4,18.433085507951123,12.828596313391714,11.954613810859549
5,53.098302234163825,36.52966533331826,34.34181862089206
6,21.13374598088857,14.855859850842288,13.88170510652476
7,51.3882921577379,35.40715492924784,33.257342303697314
8,24.712505140241305,17.32523626019173,16.23805329293915
9,22.758085308880176,15.93769105050311,14.96502314080329
