Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.092238078227656,5.968826987341826,5.609143535589748
1,8.373860556145988,5.284683197630079,4.965980737113506
2,10.655652677686366,6.274436993386076,5.875293510731342
3,9.823890417764758,5.769629404903817,5.407335659819539
4,7.758096642005347,5.213577984461551,4.909402446250803
5,12.544791061448423,7.166486998919549,6.685970148320209
6,8.578314768676444,5.37300321607181,5.058103647726609
7,12.17514013910958,7.023383261636617,6.55069234457279
8,9.759154695732907,5.889668058707436,5.543871238779894
9,8.607483178697855,5.120985746278702,4.828609603928825
