Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,49.507366845568015,28.63902567526725,26.66427946329157
1,63.72053340530823,35.93824534707174,33.319107174269405
2,35.04090923310305,25.44217263606635,23.74793226782321
3,43.75564629436263,25.405981898484,23.7135168822268
4,55.043062316069964,31.267935174274534,29.000544736957785
5,46.95194160904886,27.41581192862254,25.53748196304791
6,48.66197995116854,28.79798215375702,26.824248192781376
7,45.00041283685415,27.58055799424786,25.66784102595019
8,48.06566051062939,27.847448376824165,25.940875405874472
9,63.93467368771506,36.016542195824385,33.364687929050916
