Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,8.76507834652035,5.801314223885829,5.451798472363085
1,7.626265288389726,5.144909347002397,4.863556800201736
2,9.370854186408138,6.111114154614091,5.7347641329036545
3,8.502519138774764,5.599265186630557,5.256541408772495
4,7.521005349069679,5.08722930514249,4.813096890329435
5,10.987522521414231,6.9337178240806905,6.431079379875489
6,7.693603623451669,5.2164022247663455,4.930816474223106
7,10.743004676821744,6.799660069144758,6.317243152969942
8,8.545869317442811,5.744818103687286,5.421829994446339
9,7.2656604745435835,4.965953343548482,4.681280858886468
