Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,10.394181101937965,6.328231905667544,5.965370718615728
1,8.711791676207831,5.548001559643168,5.242125205115612
2,11.005457649151115,6.649273695073523,6.249928226207464
3,9.97793155649978,6.0804043646095245,5.728961139801722
4,8.038346391733,5.4786889813658055,5.170964662277481
5,13.125051749383033,7.653576889284322,7.166983275243923
6,8.91397687427341,5.620292218697932,5.313863721379967
7,12.670992920479474,7.4842217053928515,7.012080945831395
8,10.076548943065795,6.2119901397378054,5.864462103711203
9,8.522401830116287,5.3464977796416076,5.065449172104346
