Experiment Repetition Index,"(0,CHI2)","(1,CHI2)","(2,CHI2)"
0,84.3227526345697,48.37334168401131,44.36065133322111
1,76.45358503809035,51.52666040101785,47.19922675019577
2,49.40904396442022,37.35923591879933,35.39471432243806
3,47.15888786437232,35.45450102195945,33.502436842818625
4,85.52995945287884,53.52070439201281,48.99003871503281
5,73.66245201635093,48.217883168928005,44.179714211506344
6,73.43672863484517,50.3982911572819,46.47946338385454
7,49.62610508012066,37.63572764370153,35.7992683682111
8,75.68040157727835,46.9253921590317,43.00082491237875
9,151.69828910511174,77.75284613057065,71.20000682419463
